-4.368362526681250912e+00 -4.612963302776496910e+00 -5.034352612382253511e+00 -5.817690125662347889e+00 -6.905512958868678552e+00 -7.865653337510741139e+00 -9.070811971890469394e+00 -1.074264541719030852e+01 -1.267272348522451431e+01 -1.489335775617712265e+01 -1.832870744714296762e+01 -2.183186306853218639e+01 -2.425718313083940103e+01 -2.711660884266843041e+01 -2.982842091367589532e+01 -2.875791576887092305e+01 -2.884558858204934495e+01 -2.664467247108263592e+01 -2.352553001349684081e+01 -2.026748731319715802e+01 -1.759600850263507610e+01 -1.471694719333711987e+01 -1.245438325740202856e+01 -1.039543204658958153e+01 -8.620361914063924047e+00 -7.087008894975066475e+00 -5.939426011007403972e+00 -5.027141404310281558e+00 -4.356337430354023432e+00 -4.092285627024967454e+00
-4.612963302776496910e+00 -4.446297721786857338e+00 -4.546079985677486945e+00 -5.000942942376638278e+00 -5.790654189530491713e+00 -6.440515719474803724e+00 -7.353384914643281256e+00 -8.731857490488364348e+00 -1.039072918288032099e+01 -1.231766747627105474e+01 -1.461283116076777766e+01 -1.844487265099258266e+01 -2.145523584953585328e+01 -2.363582219241847682e+01 -2.776167464812394670e+01 -3.093997557208250626e+01 -2.775922620390970152e+01 -2.891298366412181053e+01 -2.734103656431532769e+01 -2.316494465857840979e+01 -2.082162105550915498e+01 -1.759700335388593473e+01 -1.485167162386635731e+01 -1.264162885385738555e+01 -1.055929423702142955e+01 -8.746112248188509852e+00 -7.356248907688417660e+00 -6.150090642502352267e+00 -5.221480743162421945e+00 -4.690112939802015823e+00
-5.034352612382253511e+00 -4.546079985677486945e+00 -4.351184174155545925e+00 -4.611472873919991500e+00 -5.121630045147033350e+00 -5.461279876109180087e+00 -6.138349466962305101e+00 -7.271090299153339487e+00 -8.638583850123865204e+00 -1.031009790901088152e+01 -1.237315142998609474e+01 -1.460871725294795276e+01 -1.822379522711349864e+01 -2.177836077172400309e+01 -2.614809257549828558e+01 -2.967568931529173071e+01 -3.134065502103413081e+01 -2.890145570343801751e+01 -2.703578014818485897e+01 -2.807242770482897498e+01 -2.453730371084645157e+01 -2.064435119814502073e+01 -1.772770533676876425e+01 -1.501824514743139893e+01 -1.259851777023856023e+01 -1.058985406225261805e+01 -8.898353370926717076e+00 -7.439089848660077386e+00 -6.248031514734611491e+00 -5.450376271700515751e+00
-5.817690125662347889e+00 -5.000942942376638278e+00 -4.611472873919991500e+00 -4.600942683799791766e+00 -4.816842895603112851e+00 -4.847974828877630316e+00 -5.265040830694807106e+00 -6.114154747405205370e+00 -7.229935039694695753e+00 -8.618357776483129840e+00 -1.037238987728957618e+01 -1.244014300617363489e+01 -1.462119446813427004e+01 -1.839038543161608885e+01 -2.180990613399700351e+01 -2.615454163385260955e+01 -2.911613874701290072e+01 -3.139323800935321529e+01 -2.891955047004500301e+01 -2.875065834536768605e+01 -2.591980581153823948e+01 -2.300343005573119726e+01 -2.066759066154505575e+01 -1.723650133935813855e+01 -1.509547514786491185e+01 -1.262887212279843041e+01 -1.080413596712897828e+01 -9.048366046890940595e+00 -7.635342262520827816e+00 -6.543090445448537906e+00
-6.905512958868678552e+00 -5.790654189530491713e+00 -5.121630045147033350e+00 -4.816842895603112851e+00 -4.629198251421065891e+00 -4.302925429207738794e+00 -4.468598168419153360e+00 -5.060868324669095308e+00 -5.906670448379415461e+00 -7.024680817396765420e+00 -8.519970408695918707e+00 -1.030491521007681222e+01 -1.228520451497910848e+01 -1.461939454789285264e+01 -1.825369021416854665e+01 -2.183812726550778649e+01 -2.591482611556368099e+01 -2.854771815924978284e+01 -2.974402877893477992e+01 -2.877849075260952816e+01 -2.763797867211000892e+01 -2.696495134039064112e+01 -2.351707017956731605e+01 -2.025893989609039281e+01 -1.788005835234124419e+01 -1.513693341752251165e+01 -1.302475684524103983e+01 -1.099141149487529034e+01 -9.301630973421142201e+00 -7.987052015987554654e+00
-7.865653337510741139e+00 -6.440515719474803724e+00 -5.461279876109180087e+00 -4.847974828877630316e+00 -4.302925429207738794e+00 -3.622487799687893251e+00 -3.585208975463193060e+00 -3.972114125582586031e+00 -4.618033946251665967e+00 -5.501392646699439837e+00 -6.843169792334225399e+00 -8.430698285329997432e+00 -1.019051977173296741e+01 -1.221777564603060284e+01 -1.465660994014027985e+01 -1.790597839463745444e+01 -2.143485283230170069e+01 -2.371866615258392486e+01 -2.658033316753879660e+01 -2.949747175222832851e+01 -2.917451512654118773e+01 -2.855403869616503698e+01 -2.773602022237702514e+01 -2.339848121912700307e+01 -2.056359183768527998e+01 -1.724252876694084335e+01 -1.497895474625869916e+01 -1.280962036861394004e+01 -1.079410477406310420e+01 -9.145103471187047361e+00
-9.070811971890469394e+00 -7.353384914643281256e+00 -6.138349466962305101e+00 -5.265040830694807106e+00 -4.468598168419153360e+00 -3.585208975463193060e+00 -3.438458192560390980e+00 -3.626200332143042271e+00 -4.044902496569729777e+00 -4.695509598464449930e+00 -5.807897812664756465e+00 -7.104572344630945224e+00 -8.633886101369499855e+00 -1.049230651822915483e+01 -1.273589547263709498e+01 -1.470480922517017675e+01 -1.786042644457873152e+01 -2.111708125453470331e+01 -2.421531946241162814e+01 -2.766645590565919122e+01 -2.847157550963751405e+01 -2.949386404709952103e+01 -2.941938950199442004e+01 -2.745507417421940843e+01 -2.449912484929757994e+01 -2.095881467331900083e+01 -1.765218154873339174e+01 -1.481504456097580125e+01 -1.262337041094251688e+01 -1.072024294153480284e+01
-1.074264541719030852e+01 -8.731857490488364348e+00 -7.271090299153339487e+00 -6.114154747405205370e+00 -5.060868324669095308e+00 -3.972114125582586031e+00 -3.626200332143042271e+00 -3.575065047180630895e+00 -3.738516106856569987e+00 -4.122643633432392818e+00 -4.971522652201089798e+00 -6.001891658280310793e+00 -7.244305402374116021e+00 -8.795535082843946029e+00 -1.067871145943162503e+01 -1.255666927482114481e+01 -1.472390296857123637e+01 -1.811741567117183394e+01 -2.087717214442372438e+01 -2.366842666330299849e+01 -2.637299306702889368e+01 -2.885697884446505768e+01 -2.953486999136299218e+01 -2.944965175696916404e+01 -2.875605038818057224e+01 -2.412653124220719647e+01 -2.076805040921895085e+01 -1.761958556992424718e+01 -1.485178516062357268e+01 -1.263360423780709496e+01
-1.267272348522451431e+01 -1.039072918288032099e+01 -8.638583850123865204e+00 -7.229935039694695753e+00 -5.906670448379415461e+00 -4.618033946251665967e+00 -4.044902496569729777e+00 -3.738516106856569987e+00 -3.609713374992524759e+00 -3.755278886459318510e+00 -4.336666584647758782e+00 -5.077145241033923284e+00 -6.067611898043266727e+00 -7.382919847781180600e+00 -9.013024462627667432e+00 -1.059862599367110647e+01 -1.245654223385636250e+01 -1.470282255518868908e+01 -1.791134841994300686e+01 -2.105916390690970985e+01 -2.444238900801706293e+01 -2.772613954589095187e+01 -2.839669508133990306e+01 -2.952141731232548949e+01 -2.940926610286960141e+01 -2.713372946943822228e+01 -2.372464035863677623e+01 -2.035586528353542946e+01 -1.766954820687883299e+01 -1.488252912916232340e+01
-1.489335775617712265e+01 -1.231766747627105474e+01 -1.031009790901088152e+01 -8.618357776483129840e+00 -7.024680817396765420e+00 -5.501392646699439837e+00 -4.695509598464449930e+00 -4.122643633432392818e+00 -3.755278886459318510e+00 -3.648823288275806487e+00 -3.993548246170578242e+00 -4.474123503406985058e+00 -5.195163088229921122e+00 -6.231091020075787412e+00 -7.604978236807816927e+00 -8.913300454510780568e+00 -1.048556544574996785e+01 -1.243195248391949370e+01 -1.464914996611034148e+01 -1.783767797913235142e+01 -2.031493972515344737e+01 -2.465740466209430082e+01 -2.885103843157175518e+01 -2.835584397399077972e+01 -2.939626722615453858e+01 -2.799182083474381244e+01 -2.660496033809092609e+01 -2.328001368254881953e+01 -2.093170078417280067e+01 -1.779339104234779612e+01
