0.0148235	0	0.349992	0	0.335168	0



-0.123538	1	0.252308	1	0.375846	0



-0.233827	2	0.150015	2	0.383842	0



-0.346227	3	0.0618033	3	0.40803	0



-0.445808	4	-0.0351347	4	0.410673	0



-0.533663	5	-0.135262	5	0.3984	0



-0.582669	6	-0.203015	6	0.379654	0



-0.656935	7	-0.268132	7	0.388803	0



-0.717751	8	-0.343652	8	0.374098	0



-0.761909	9	-0.396941	9	0.364967	0



