8.240669027338040631e-03 3.829699048557019293e-03 2.199283617771744144e-03 2.146871657280624308e-03 1.810840834783323822e-03 1.751281019768468261e-03 1.205230336073410046e-03 1.568818675905653964e-03 4.527742907078084918e-04 8.779497017137640196e-05 1.549448490651219885e-03 2.470149398016990502e-03 2.991898060804442424e-03 3.319798729606607008e-03 3.165736137052343156e-03 3.258895769038976098e-03 1.552830603500756365e-03 1.134184064231143945e-03 7.648517781434331381e-04 8.673289480937875070e-04 4.833642035638683059e-04 3.372920924756442709e-04 2.963447976681728204e-05 2.952794504911217518e-05 4.135402885992298019e-05 3.127168514717014474e-05 3.237387401546020193e-05 8.870812937061117314e-06 1.012718166393604031e-05 1.394469021386115515e-05 2.337625996184658576e-05 1.238971124259570088e-04 2.712062251528452256e-04 2.562409392181762410e-04 4.022302663472616859e-04 6.648100273465867458e-04 7.101641583723597136e-04 1.602610480063466816e-03 1.235669179339678311e-03 1.164128269149970491e-03 6.959117759108168376e-04 7.508302932259196391e-04 1.275807503287018727e-03 1.542823244447202738e-03 3.350191988950468585e-03 4.568416168533329276e-03 6.250975611674665540e-03 1.027554446383521780e-02 1.395084022108554998e-02 2.424257733332637124e-02 4.979001518628017875e-02 7.810308975352181493e-02 9.548219432739275814e-02 1.073232696082013909e-01 1.066675496659644090e-01 1.149080715309580975e-01 1.146741226041027573e-01 1.009399881821632927e-01 8.003682940366214915e-02 3.333047176490842867e-02
9.308390732582461427e-03 4.135643408034780054e-03 3.499713166144955648e-03 2.246199163735124790e-03 1.902205057568900296e-03 1.918012826902856707e-03 2.517093649471648965e-03 8.279236606471627568e-05 1.416802716683408358e-03 1.619890669040087569e-03 2.771131759744611869e-03 1.042765218456671861e-02 9.364074784942069685e-03 8.770267724078215782e-03 1.172104554799211461e-02 8.027477091401056739e-03 6.638731280027558579e-03 6.766130864445732418e-03 5.282731557370923432e-03 5.910802544193852030e-04 1.461236443695947259e-03 5.098262284028977310e-04 1.343799815107383621e-04 1.093263537691769471e-04 1.391725296223974130e-04 8.187059126891562419e-05 1.363717528580035008e-05 1.429668627009621978e-05 7.066043664642794944e-05 2.247402380545546248e-05 3.767445635635879506e-05 5.219043722572138739e-05 5.770719841033258526e-05 3.873151921385534950e-04 3.574852994962617720e-04 7.105564370433936541e-04 5.879432272609051409e-04 3.222117515310760679e-04 7.770300454479565477e-04 8.294889278271581727e-04 3.840958090174796777e-04 4.472872665277353223e-05 9.958307504492050141e-04 2.325874566463184429e-03 2.353491239484752865e-03 4.659697793950150387e-03 5.166237517478613518e-03 1.009986135538557851e-02 1.049309764931431049e-02 2.012850641143095615e-02 4.489547506929206233e-02 7.401391427348663621e-02 9.122724356732167528e-02 9.713630806778504601e-02 1.076459455419818967e-01 1.096794534294167345e-01 1.083790441891427231e-01 9.550724685341252518e-02 7.670835088811035762e-02 3.247204607219061206e-02
7.395499792341833460e-03 4.841821595396335158e-03 3.234713399246083847e-03 3.424304324836461525e-03 4.132489059208841430e-03 2.443608706699317880e-03 3.206856529400054293e-03 1.332191602257115637e-03 3.308713597852976345e-03 2.208791846078574702e-03 8.279777707895924488e-03 1.684757563544335077e-02 1.891700349216679164e-02 2.400043750991167485e-02 1.747583232517617782e-02 2.016842567371213840e-02 1.501137669756382950e-02 1.591055651162387105e-02 9.809120198408044500e-03 5.038493576081132241e-03 5.922623411687276841e-04 1.331149937676191471e-03 2.615189273638095224e-04 2.018434533098937167e-04 2.097962376636514493e-04 1.611535852219524956e-05 1.277660560071640719e-04 1.339449835043140039e-04 1.529155434282560304e-04 2.749411678592539039e-05 4.608991749205747218e-05 6.384837840405638287e-05 7.059743578704895904e-05 5.445275078917076938e-04 7.036719386664455210e-05 1.211270819318045831e-04 6.681697492930891965e-05 6.342396965147211808e-05 9.563929299236516735e-04 1.712203592220538266e-03 9.259706961398109161e-05 1.185284470438927604e-03 1.938001380604168367e-03 2.862759302920181437e-03 2.681870086440045053e-03 2.493871514337344351e-03 3.887190908210582697e-03 4.522522700196263991e-03 9.282644952962363152e-03 1.937620375169211290e-02 3.881592626165216581e-02 5.800383189404033357e-02 8.230537212223056065e-02 8.832797545986255383e-02 1.005627291337764795e-01 9.679904793856915213e-02 1.015863172302700207e-01 9.226993758811385948e-02 6.632164670128594397e-02 3.292647781395413586e-02
7.905049554621118926e-03 3.402803079961024164e-03 3.749596875162432546e-03 3.528325171010909117e-03 2.791157354363149341e-03 2.111271972355563322e-03 3.918384473695765355e-03 1.245134754590427207e-04 1.631786421616773103e-04 2.698872118522642818e-03 1.374351655418305090e-02 3.160515198992600722e-02 2.392552476431197145e-02 3.370085353267220779e-02 2.682182366208956531e-02 3.884312479966819942e-02 2.729711501216875238e-02 1.666877818512925435e-02 1.290376135262014112e-02 9.035154119196798367e-03 4.990149298855921928e-03 3.350216666453670724e-04 1.211214593893358924e-03 1.598961481345669575e-03 1.079004789850199295e-03 7.752073509104779551e-04 1.561144147030099183e-04 1.139173225317609457e-03 1.868439968120822446e-04 2.572760853241669158e-04 4.312862143417016316e-04 6.993844928198186426e-05 7.733125422519439881e-05 8.351081153481022324e-05 7.707905106396632691e-05 7.538913966610689228e-05 7.319020042601487796e-05 6.016367259051622713e-04 1.168594595052349422e-03 1.095227649182474211e-04 2.460231631822621626e-05 5.120414481347520435e-04 7.488271781633502617e-04 2.090418957767159122e-03 3.276915574748760340e-03 2.488031998077819100e-03 1.939044434860339372e-03 4.949006427163333936e-03 1.064892706273883050e-02 1.548214367301642413e-02 2.766650274211113550e-02 5.424643984603909341e-02 6.874149619630651187e-02 8.054156723661810846e-02 9.075560021686809864e-02 9.477216350523218202e-02 8.624408108905934345e-02 9.110991620434162608e-02 5.869022290614994003e-02 2.563764818693239217e-02
6.816535059857940955e-03 2.945986601097884405e-03 4.626033952193233864e-03 2.853442990995278764e-03 4.924968700324111257e-03 3.473018976564944821e-03 4.834274247755816246e-03 2.008253096708686840e-03 2.174507686200411220e-04 3.791042770402156675e-03 2.234362577473501116e-02 3.374369559543591995e-02 5.437981812607176058e-02 4.689843305796238121e-02 3.802498085873486089e-02 4.272748226566581986e-02 3.771560047827217377e-02 3.205273874384646782e-02 2.386251408591776729e-02 1.544436372429803736e-02 8.506503429921735693e-03 3.813284038433964462e-03 1.761079996444381681e-03 3.601650870447687097e-03 1.666856445974562435e-04 3.797678834491145751e-04 9.011566612427708957e-04 1.999999135400304818e-05 2.283257996264785028e-05 3.143947298745214429e-05 4.857347682911661280e-04 7.301050562040775963e-05 1.052197304913930634e-03 8.034703174665265134e-04 8.046475935192391770e-05 7.870061835540353133e-05 7.640509039623510500e-05 7.352079214250126617e-05 7.140189139254556798e-05 9.335296732026269171e-05 2.568297656393224806e-05 1.735075687966253504e-04 9.150765727204258177e-05 1.922300682195117938e-03 1.765789217895583822e-04 1.798729354007806518e-04 4.085595795266737038e-03 4.491498631504357505e-03 5.386065206501570828e-03 1.401627708937419961e-02 2.660391575111157453e-02 5.180325954176011327e-02 4.683837190493131408e-02 5.884248257487088851e-02 7.461839687346079331e-02 6.773882663301609985e-02 7.580726682025074048e-02 7.650738008731595985e-02 5.845067197291980293e-02 2.646362091614546871e-02
6.592334478885290838e-03 2.970468439407471326e-03 2.735449914350218410e-03 2.158385732780489577e-03 3.473018976564943953e-03 3.444081129930514143e-03 1.750519163673370723e-03 3.902566161053026925e-03 5.108477780080529843e-03 6.015128143625866203e-03 2.039546835226333649e-02 5.708952904916705928e-02 6.436875585128024047e-02 5.631668005048298675e-02 7.102999638064301513e-02 5.500239851753553622e-02 5.698112912972736616e-02 4.384495536340306948e-02 2.720697281562308931e-02 1.398253807711389435e-02 1.420166004223523577e-02 8.220898760155028254e-03 4.839783237965539914e-03 3.130029558007654724e-03 3.339671987977090549e-03 1.385280421254161346e-03 2.789734151896693885e-04 4.136078580080514611e-04 2.346276674575689257e-05 3.250904675176114226e-04 1.433811904183045823e-03 7.502561980134389596e-05 8.347441594234077458e-04 8.407215047299539069e-04 8.268561340926596642e-05 8.087278153587721416e-05 7.851389624335040711e-05 7.554999040076673330e-05 7.337260728703408395e-05 1.174892123675571871e-04 6.281976910115889487e-05 9.093272153306084090e-05 6.649158336338027752e-05 1.173946775990114137e-04 1.543134640276772832e-03 1.562161895027083488e-04 1.732517299016211572e-03 3.491267231297093179e-03 5.516354728951255483e-03 1.163705666732895057e-02 2.197423258841154498e-02 3.228945343809558333e-02 4.158384609408986854e-02 5.043581225151615166e-02 5.381592258194809603e-02 5.045753030274027079e-02 5.792229012468592259e-02 5.281624293350769411e-02 4.672448849583511754e-02 2.334589636917144481e-02
4.437808612863724730e-03 3.813185474047518439e-03 3.511492578074804343e-03 3.918384473695765355e-03 4.728750552302291889e-03 1.712308412349368902e-03 4.351565158973429853e-03 3.542405423830666082e-03 5.184352285138547900e-03 7.148821882540008603e-03 1.792533622961918829e-02 5.017996270937272879e-02 7.512997861499300101e-02 8.134805085852370166e-02 7.206186261380916058e-02 8.687435969649177914e-02 5.322195610353075423e-02 5.693872511441272488e-02 5.143685376250794333e-02 2.937653806485106614e-02 1.717068416088775654e-02 4.569649849857238683e-03 2.196564220157614603e-03 3.479702041611971997e-03 3.601004360237310890e-04 1.540037568562606677e-03 4.903728789189621198e-04 1.041924447006922533e-04 2.272601715634802681e-03 3.614080770054046228e-04 1.037848172414887639e-04 1.109296384247052862e-03 9.279979316291806597e-04 9.346430384184750825e-04 9.249714190720655874e-04 8.464508205734948157e-05 8.087381168366987168e-05 8.337032640932741422e-04 6.711251223720300261e-05 9.881292280419490379e-05 2.718510244979583052e-05 1.992719943005147697e-05 6.849014058367386935e-05 9.873341544689470499e-05 7.672067893438229294e-04 1.762698544222254381e-04 7.863132133625978445e-04 1.631244703043586411e-04 5.311001652905836257e-03 6.743926975286381950e-03 1.647009088985742012e-02 3.039652065555651511e-02 2.996728112443070371e-02 2.832408567993692852e-02 3.302415604975535157e-02 4.975942006162261538e-02 4.089489559443346134e-02 4.786087637857764504e-02 3.634618891045833522e-02 1.824045264306253106e-02
5.275444284733627962e-03 1.145424916030098755e-04 1.332191602257114769e-03 1.137114326447020833e-04 1.793995469128856473e-03 3.486207003678433707e-03 3.235087561945441774e-03 2.194611078110373162e-03 1.504497911410700368e-04 5.424246394490781810e-03 2.804398244059393835e-02 7.359436461644040806e-02 9.328727395015760926e-02 9.312762853628878124e-02 8.703129449076778268e-02 7.967998459715758264e-02 7.787431803840645650e-02 7.268532258642283750e-02 6.570691730055178148e-02 3.409678847703822430e-02 1.635449860983723483e-02 1.059268955216169199e-02 4.082483731740024074e-03 5.496143195932027756e-03 3.252907650281905341e-03 4.525659519567364411e-03 2.412209615541883317e-03 4.934036191255184367e-04 2.816420614424013764e-04 3.878089115349298509e-04 6.501056525838109883e-04 1.190330406860413710e-03 9.957881150685988017e-04 9.196694128684869776e-05 8.488391423056616347e-05 8.302288594631662656e-05 8.060128672736287746e-05 7.650830599072046647e-05 6.688635949276904545e-05 4.617637587436620463e-05 2.709349530648088474e-05 1.986004964397193324e-05 6.825934556880509615e-05 1.800275359036937183e-05 7.040597575339271777e-05 1.014265097632968015e-04 1.193247414077997295e-03 7.270565223882320227e-05 2.402896714085422155e-03 5.151028537617367495e-03 7.535890536124132018e-03 1.563864699860192942e-02 2.131323138488771043e-02 2.145181092454467170e-02 2.483886403422237710e-02 2.936297340060042144e-02 2.888684312333374832e-02 2.903937594513938264e-02 2.308754778596268722e-02 1.022581056415133513e-02
1.100504232353236456e-03 1.416802716683409008e-03 2.391568609718890126e-03 1.077146461167512534e-04 1.404065964479053719e-04 3.298512038760173862e-03 3.422204427862418977e-03 1.087464923120658481e-04 4.077133789256013989e-03 6.285646326095043097e-03 3.183558660407761337e-02 7.206605473602328837e-02 9.203674247386935126e-02 1.201315048391529278e-01 1.082245443637728372e-01 1.052050987173328706e-01 9.512256086577487724e-02 8.985412418865319772e-02 6.561870163692901103e-02 4.347753507993830369e-02 2.154421780065914407e-02 8.679641315740534505e-03 8.808278487154453176e-03 1.766431883895489300e-03 3.998144876045214152e-03 5.244358951174854337e-03 3.827597059973620545e-03 9.949211676278520936e-04 2.307772790572278901e-04 3.177703107974143770e-04 7.533459783256523604e-04 1.278156534648472540e-03 8.159479821164941681e-04 7.791971651472152124e-05 8.132869020325190785e-04 7.147454743051456165e-05 6.829007602774328988e-05 7.330388062682305491e-04 1.020616946706171587e-03 3.912329873606836483e-05 2.295517763376805613e-05 1.682658373295144906e-05 1.539102970859341973e-05 5.895204114283891946e-05 1.549762877824050110e-05 6.871552412035163105e-04 6.113758494379039341e-05 8.711617404775121140e-05 1.376473603534243109e-04 1.369391688064209092e-03 4.783059030112044897e-03 6.753726361070531807e-03 8.569243414807864098e-03 7.685581183169581422e-03 1.120392761703469311e-02 1.218934308682695540e-02 1.359050354692698838e-02 1.132459532343444222e-02 8.687916131360063840e-03 5.735000493585549683e-03
8.779497017137634775e-05 6.664625424751695381e-04 6.568534728617947448e-04 7.329659375119347564e-04 1.007106248962414937e-03 1.597943760764450457e-03 1.941493595520951210e-03 1.613069646288704589e-03 2.586068252415706786e-03 7.475430926192088224e-03 2.477724428847152827e-02 8.213493311186696733e-02 1.013942423049343372e-01 1.166237300442613534e-01 1.111861349585608616e-01 1.080384874358227554e-01 9.860082761109871530e-02 9.862923998578269902e-02 7.542346430752153164e-02 5.136915251565379176e-02 2.372158086130898846e-02 1.188537909432527823e-02 1.169881325855086883e-02 7.701633030487408868e-03 4.512785821760677794e-03 4.645096438616538523e-03 2.507411388170769587e-03 1.784919705840890122e-03 1.267429509522666501e-03 8.610488399316630669e-04 1.088759393199817448e-03 1.515387522384507813e-03 1.052190013511891090e-04 7.904058401473406867e-04 6.317924438091051869e-04 5.126715209975137109e-04 3.463621104565764637e-04 4.191902372991168830e-05 4.064816630846857784e-04 2.495750377227703572e-05 1.464354875218859897e-05 1.073400098040591070e-05 9.818233493110857684e-06 9.730165742444906658e-06 9.886235087270544238e-06 3.876303595613732024e-05 8.273520853620903916e-05 1.086834409442729832e-05 5.407746110150567437e-04 1.021902902016921946e-04 1.778738535965036435e-03 2.570275820807141776e-03 4.198226009705148358e-03 5.365748801010792463e-03 3.133668729953667433e-03 3.989301762845186977e-03 4.953155481652968262e-03 3.667134399430131610e-03 4.712444022955519091e-03 2.208462873227416169e-03
