res_151.dat:Pval		0.280389		0.360692		0.358919	
res_152.dat:Pval		0.257872		0.372148		0.36998	
res_153.dat:Pval		0.251114		0.37738		0.371507	
res_154.dat:Pval		0.246518		0.381141		0.372341	
res_155.dat:Pval		0.242809		0.383597		0.373594	
