res_1200.dat:S	0.178594	0.0075039	0.0074916	0.0075039	0.385326	0.0111802	0.0074916	0.0111802	0.383728	
res_1201.dat:S	0.179926	0.0075701	0.007546	0.0075701	0.385859	0.0111839	0.007546	0.0111839	0.381615	
res_1202.dat:S	0.181711	0.00760015	0.00758995	0.00760015	0.38619	0.0112299	0.00758995	0.0112299	0.37926	
res_1203.dat:S	0.183159	0.0076568	0.0076276	0.0076568	0.386681	0.0112324	0.0076276	0.0112324	0.377127	
res_1204.dat:S	0.183939	0.0077142	0.0076848	0.0077142	0.387358	0.011301	0.0076848	0.011301	0.375304	
res_1205.dat:S	0.185024	0.00773025	0.00773385	0.00773025	0.386806	0.0112912	0.00773385	0.0112912	0.37466	
res_1206.dat:S	0.185952	0.00781725	0.00777205	0.00781725	0.388035	0.0113243	0.00777205	0.0113243	0.372185	
res_1207.dat:S	0.187413	0.00785265	0.00778935	0.00785265	0.388794	0.011349	0.00778935	0.011349	0.369812	
res_1208.dat:S	0.188264	0.0078977	0.00785335	0.0078977	0.389379	0.0113746	0.00785335	0.0113746	0.368105	
res_1209.dat:S	0.190075	0.00792655	0.00788335	0.00792655	0.389191	0.0113935	0.00788335	0.0113935	0.366327	
res_1210.dat:S	0.189439	0.0079796	0.0078896	0.0079796	0.391233	0.0114456	0.0078896	0.0114456	0.364698	
res_1211.dat:S	0.191388	0.0080212	0.0079377	0.0080212	0.391321	0.0114421	0.0079377	0.0114421	0.362489	
res_1212.dat:S	0.192593	0.00807725	0.00796555	0.00807725	0.391471	0.0115058	0.00796555	0.0115058	0.360839	
res_1213.dat:S	0.194181	0.00813525	0.00799795	0.00813525	0.39195	0.0114829	0.00799795	0.0114829	0.358637	
res_1214.dat:S	0.194102	0.0081371	0.0080586	0.0081371	0.392293	0.0115362	0.0080586	0.0115362	0.358141	
res_1215.dat:S	0.194833	0.0082192	0.0080679	0.0082192	0.393634	0.0115452	0.0080679	0.0115452	0.355868	
res_1216.dat:S	0.196608	0.00824865	0.00812285	0.00824865	0.393385	0.0115636	0.00812285	0.0115636	0.354137	
res_1217.dat:S	0.196643	0.00828465	0.00812695	0.00828465	0.394388	0.0115943	0.00812695	0.0115943	0.352957	
res_1218.dat:S	0.198019	0.0083406	0.0081635	0.0083406	0.395213	0.0116564	0.0081635	0.0116564	0.350447	
res_1219.dat:S	0.19885	0.0083744	0.0082109	0.0083744	0.39372	0.0116264	0.0082109	0.0116264	0.351006	
