0	0.809779	-30.6068
0.005	0.96622	-31.7173
0.01	1.12432	-31.259
0.015	1.27633	-29.3192
0.02	1.41562	-26.2498
0.025	1.53776	-22.54
0.03	1.64076	-18.6682
0.035	1.72479	-15.0007
0.04	1.79148	-11.7571
0.045	1.84322	-9.02659
0.05	1.8826	-6.80712
0.055	1.91205	-5.04446
0.06	1.93368	-3.6617
0.065	1.94917	-2.57745
0.07	1.95982	-1.71508
0.075	1.96657	-1.00581
0.08	1.97003	-0.38838
0.085	1.97052	0.193185
0.09	1.96807	0.79262
0.095	1.96247	1.46479
0.1	1.9532	2.26888
0.105	1.93945	3.271
0.11	1.92004	4.54532
0.115	1.89341	6.17228
0.12	1.8576	8.23181
0.125	1.81026	10.7884
0.13	1.74884	13.8655
0.135	1.67082	17.4089
0.14	1.57425	21.2459
0.145	1.4584	25.0587
0.15	1.32445	28.398
0.155	1.17604	30.763
0.16	1.01915	31.7394
0.165	0.861291	31.142
0.17	0.710175	29.0859
0.175	0.572252	25.9419
0.18	0.451744	22.2045
0.185	0.350402	18.3458
0.19	0.267889	14.72
0.195	0.202461	11.5345
0.2	0.151671	8.86986
0.205	0.112902	6.71961
0.21	0.0837075	5.02893
0.215	0.0619711	3.72329
0.22	0.0459608	2.72614
0.225	0.0343124	1.96776
0.23	0.025985	1.38864
0.235	0.0202098	0.939524
0.24	0.0164408	0.580044
0.245	0.0143163	0.276577
0.25	0.0136303	-2.76985e-10
0.255	0.0143163	-0.276577
0.26	0.0164408	-0.580044
0.265	0.0202098	-0.939524
0.27	0.025985	-1.38864
0.275	0.0343124	-1.96776
0.28	0.0459608	-2.72614
0.285	0.0619711	-3.72329
0.29	0.0837075	-5.02893
0.295	0.112902	-6.71961
0.3	0.151671	-8.86986
0.305	0.202461	-11.5345
0.31	0.267889	-14.72
0.315	0.350402	-18.3458
0.32	0.451744	-22.2045
0.325	0.572252	-25.9419
0.33	0.710175	-29.0859
0.335	0.861291	-31.142
0.34	1.01915	-31.7394
0.345	1.17604	-30.763
0.35	1.32445	-28.398
0.355	1.4584	-25.0587
0.36	1.57425	-21.2459
0.365	1.67082	-17.4089
0.37	1.74884	-13.8655
0.375	1.81026	-10.7884
0.38	1.8576	-8.23181
0.385	1.89341	-6.17228
0.39	1.92004	-4.54532
0.395	1.93945	-3.271
0.4	1.9532	-2.26888
0.405	1.96247	-1.46479
0.41	1.96807	-0.792627
0.415	1.97052	-0.193195
0.42	1.97003	0.388366
0.425	1.96657	1.0058
0.43	1.95982	1.71506
0.435	1.94917	2.57742
0.44	1.93368	3.66165
0.445	1.91205	5.0444
0.45	1.8826	6.80703
0.455	1.84322	9.02647
0.46	1.79148	11.7569
0.465	1.72479	15.0005
0.47	1.64076	18.6679
0.475	1.53776	22.5395
0.48	1.41563	26.2492
0.485	1.27634	29.3183
0.49	1.12434	31.2578
0.495	0.966245	31.7157
0.5	0.809813	30.6046
0.505	0.662475	28.1354
0.51	0.530012	24.7371
0.515	0.415813	20.9113
0.52	0.32087	17.0982
0.525	0.244293	13.603
0.53	0.184034	10.5873
0.535	0.137539	8.09799
0.54	0.102219	6.10848
0.545	0.0757268	4.55479
0.55	0.0560727	3.36027
0.555	0.0416509	2.44998
0.56	0.0312106	1.75744
0.565	0.0238075	1.22664
0.57	0.0187519	0.811516
0.575	0.0155631	0.474174
0.58	0.0139338	0.182749
0.585	0.013706	-0.0908859
0.59	0.0148574	-0.373375
0.595	0.0175	-0.692102
0.6	0.0218891	-1.07743
0.605	0.0284443	-1.565
0.61	0.0377809	-2.19792
0.615	0.0507527	-3.02875
0.62	0.0685027	-4.12053
0.625	0.0925137	-5.54586
0.63	0.124646	-7.38196
0.635	0.167137	-9.69926
0.64	0.222515	-12.5403
0.645	0.293388	-15.887
0.65	0.382038	-19.6207
0.655	0.489821	-23.4853
0.66	0.616448	-27.0811
0.665	0.75936	-29.9145
0.67	0.913529	-31.5151
0.675	1.07194	-31.5857
0.68	1.22679	-30.112
0.685	1.37094	-27.3687
