res_1401.dat:Tval	0.913654	0.0441599	0.0421861	0.0255551	0.940045	0.0344	0.0283055	0.0346468	0.937048	
res_1402.dat:Tval	0.917196	0.0431797	0.039624	0.0233154	0.943945	0.0327395	0.0277497	0.0338702	0.93838	
res_1403.dat:Tval	0.919219	0.0428716	0.0379097	0.022393	0.94552	0.0320874	0.0279197	0.0341242	0.937956	
res_1404.dat:Tval	0.920219	0.0430151	0.0367662	0.0216586	0.947063	0.0312785	0.0283149	0.0345721	0.937113	
res_1405.dat:Tval	0.921116	0.0429068	0.0359768	0.0212701	0.947947	0.0307835	0.0287539	0.035265	0.935981	
res_1406.dat:Tval	0.921854	0.0429285	0.0352172	0.0211126	0.948724	0.0301632	0.0290385	0.0359085	0.935053	
res_1407.dat:Tval	0.922257	0.0427765	0.0349661	0.0208739	0.949472	0.029654	0.0293025	0.0366831	0.934014	
res_1408.dat:Tval	0.922589	0.0428302	0.0345806	0.0208022	0.949986	0.0292117	0.029489	0.0371906	0.93332	
res_1409.dat:Tval	0.923229	0.0426166	0.0341541	0.0208476	0.950116	0.029036	0.0297753	0.0381121	0.932112	
res_1410.dat:Tval	0.923469	0.0428859	0.0336451	0.0207604	0.950623	0.0286161	0.0299918	0.0386328	0.931375	
