res_1401.dat:Aval	0	0.0002607	-0.00026075	-0.0002607	0	0.00026075	0.00026075	-0.00026075	0	
res_1402.dat:Aval	0	0.00039765	-0.00039765	-0.00039765	0	0.00039765	0.00039765	-0.00039765	0	
res_1403.dat:Aval	0	0.0004875	-0.0004875	-0.0004875	0	0.0004875	0.0004875	-0.0004875	0	
res_1404.dat:Aval	0	0.00055485	-0.00055485	-0.00055485	0	0.00055485	0.00055485	-0.00055485	0	
res_1405.dat:Aval	0	0.00058125	-0.00058125	-0.00058125	0	0.0005813	0.00058125	-0.0005813	0	
res_1406.dat:Aval	0	0.0005796	-0.0005796	-0.0005796	0	0.0005796	0.0005796	-0.0005796	0	
res_1407.dat:Aval	0	0.00055345	-0.00055345	-0.00055345	0	0.0005535	0.00055345	-0.0005535	0	
res_1408.dat:Aval	0	0.0005408	-0.0005408	-0.0005408	0	0.0005408	0.0005408	-0.0005408	0	
res_1409.dat:Aval	0	0.00051495	-0.00051495	-0.00051495	0	0.00051495	0.00051495	-0.00051495	0	
res_1410.dat:Aval	0	0.0005211	-0.0005211	-0.0005211	0	0.0005211	0.0005211	-0.0005211	0	
