res_1305.dat:A	0	-3.13e-05	3.13e-05	3.13e-05	0	-3.125e-05	-3.13e-05	3.125e-05	0	
res_1306.dat:A	0	0.00011755	-0.0001176	-0.00011755	0	0.0001176	0.0001176	-0.0001176	0	
res_1307.dat:A	0	0.0002423	-0.0002423	-0.0002423	0	0.0002423	0.0002423	-0.0002423	0	
res_1308.dat:A	0	0.0003827	-0.0003827	-0.0003827	0	0.00038275	0.0003827	-0.00038275	0	
res_1309.dat:A	0	0.00046745	-0.00046745	-0.00046745	0	0.0004675	0.00046745	-0.0004675	0	
res_1310.dat:A	0	0.00058125	-0.00058125	-0.00058125	0	0.0005813	0.00058125	-0.0005813	0	
res_1311.dat:A	0	0.0006355	-0.0006355	-0.0006355	0	0.0006355	0.0006355	-0.0006355	0	
res_1312.dat:A	0	0.0007038	-0.0007038	-0.0007038	0	0.00070385	0.0007038	-0.00070385	0	
res_1313.dat:A	0	0.00077425	-0.00077425	-0.00077425	0	0.0007743	0.00077425	-0.0007743	0	
res_1314.dat:A	0	0.00081395	-0.00081395	-0.00081395	0	0.000814	0.00081395	-0.000814	0	
res_1315.dat:A	0	0.00086875	-0.00086875	-0.00086875	0	0.0008688	0.00086875	-0.0008688	0	
res_1316.dat:A	0	0.00092675	-0.00092675	-0.00092675	0	0.0009268	0.00092675	-0.0009268	0	
res_1317.dat:A	0	0.0009329	-0.0009329	-0.0009329	0	0.00093295	0.0009329	-0.00093295	0	
res_1318.dat:A	0	0.0009349	-0.0009349	-0.0009349	0	0.00093495	0.0009349	-0.00093495	0	
res_1319.dat:A	0	0.00103025	-0.00103025	-0.00103025	0	0.0010303	0.00103025	-0.0010303	0	
res_1320.dat:A	0	0.0010291	-0.0010291	-0.0010291	0	0.00102915	0.0010291	-0.00102915	0	
