0	2.39131	-91.3456
0.005	2.85917	-95.0505
0.01	3.33395	-94.0684
0.015	3.79231	-88.5861
0.02	4.21396	-79.6054
0.025	4.58495	-68.5766
0.03	4.89875	-56.9526
0.035	5.1554	-45.8664
0.04	5.35949	-36.0126
0.045	5.51809	-27.687
0.05	5.63894	-20.9012
0.055	5.72941	-15.5012
0.06	5.79588	-11.2586
0.065	5.84352	-7.92813
0.07	5.87629	-5.27702
0.075	5.89707	-3.09527
0.08	5.90771	-1.1953
0.085	5.9092	0.594569
0.09	5.90168	2.4393
0.095	5.88444	4.50722
0.1	5.85593	6.97971
0.105	5.81363	10.0588
0.11	5.75396	13.9703
0.115	5.67214	18.9574
0.12	5.56219	25.2589
0.125	5.41704	33.0619
0.13	5.22896	42.4224
0.135	4.99051	53.1532
0.14	4.69604	64.7024
0.145	4.34375	76.0795
0.15	3.93781	85.9122
0.155	3.48972	92.7026
0.16	3.0179	95.2496
0.165	2.54515	93.069
0.17	2.09443	86.5795
0.175	1.68462	76.942
0.18	1.32777	65.6495
0.185	1.02854	54.0975
0.19	0.785488	43.3124
0.195	0.593136	33.8813
0.2	0.444044	26.0197
0.205	0.330375	19.6921
0.21	0.244851	14.7263
0.215	0.181218	10.8968
0.22	0.134371	7.97514
0.225	0.1003	5.75482
0.23	0.0759488	4.06025
0.235	0.0590637	2.74667
0.24	0.0480457	1.69558
0.245	0.0418354	0.808442
0.25	0.0398305	-8.0933e-10
0.255	0.0418354	-0.808442
0.26	0.0480457	-1.69558
0.265	0.0590637	-2.74667
0.27	0.0759488	-4.06025
0.275	0.1003	-5.75482
0.28	0.134371	-7.97514
0.285	0.181218	-10.8968
0.29	0.244851	-14.7263
0.295	0.330375	-19.6921
0.3	0.444044	-26.0197
0.305	0.593136	-33.8813
0.31	0.785488	-43.3124
0.315	1.02854	-54.0975
0.32	1.32777	-65.6495
0.325	1.68462	-76.942
0.33	2.09443	-86.5795
0.335	2.54515	-93.069
0.34	3.0179	-95.2496
0.345	3.48972	-92.7026
0.35	3.93781	-85.9122
0.355	4.34375	-76.0795
0.36	4.69604	-64.7024
0.365	4.99051	-53.1532
0.37	5.22896	-42.4224
0.375	5.41704	-33.0619
0.38	5.56219	-25.2589
0.385	5.67214	-18.9574
0.39	5.75396	-13.9703
0.395	5.81363	-10.0588
0.4	5.85593	-6.97972
0.405	5.88444	-4.50723
0.41	5.90168	-2.43932
0.415	5.90921	-0.594598
0.42	5.90771	1.19526
0.425	5.89707	3.09522
0.43	5.87629	5.27695
0.435	5.84352	7.92803
0.44	5.79588	11.2584
0.445	5.72942	15.501
0.45	5.63894	20.901
0.455	5.51809	27.6867
0.46	5.3595	36.0121
0.465	5.15541	45.8658
0.47	4.89877	56.9517
0.475	4.58497	68.5753
0.48	4.21399	79.6036
0.485	3.79235	88.5837
0.49	3.33401	94.065
0.495	2.85925	95.0459
0.5	2.39141	91.3392
0.505	1.95253	83.6453
0.51	1.55941	73.2873
0.515	1.22158	61.7679
0.52	0.941488	50.3794
0.525	0.716082	40.0011
0.53	0.539023	31.0842
0.535	0.402596	23.7467
0.54	0.299072	17.8962
0.545	0.221484	13.3351
0.55	0.163957	9.83283
0.555	0.121764	7.16644
0.56	0.091229	5.13929
0.565	0.0695821	3.5864
0.57	0.0548016	2.37236
0.575	0.0454799	1.38607
0.58	0.0407176	0.534176
0.585	0.0400516	-0.265657
0.59	0.0434172	-1.0914
0.595	0.0511419	-2.0232
0.6	0.0639733	-3.14999
0.605	0.0831396	-4.57622
0.61	0.110444	-6.4285
0.615	0.148391	-8.86151
0.62	0.200336	-12.0614
0.625	0.270641	-16.2437
0.63	0.364796	-21.6397
0.635	0.489424	-28.4643
0.64	0.652059	-36.8549
0.645	0.860542	-46.7773
0.65	1.12186	-57.9045
0.655	1.4404	-69.5055
0.66	1.81578	-80.4138
0.665	2.24094	-89.1611
0.67	2.70137	-94.3136
0.675	3.17645	-94.9202
0.68	3.64275	-90.8626
0.685	4.07853	-82.9003
0.69	4.46749	-72.385
0.695	4.80064	-60.8137
0.7	5.076	-49.4494
0.705	5.2969	-39.1344
0.71	5.46981	-30.2868
0.715	5.60238	-22.999
0.72	5.70222	-17.1603
0.725	5.77605	-12.5592
0.73	5.82946	-8.95161
0.735	5.86682	-6.09862
0.74	5.89134	-3.7823
0.745	5.90521	-1.8081
0.75	5.9097	-1.84261e-09
0.755	5.90521	1.8081
0.76	5.89134	3.7823
0.765	5.86682	6.09862
0.77	5.82946	8.95161
0.775	5.77605	12.5592
0.78	5.70222	17.1603
0.785	5.60238	22.999
0.79	5.46981	30.2868
0.795	5.2969	39.1344
0.8	5.076	49.4494
0.805	4.80064	60.8137
0.81	4.46749	72.385
0.815	4.07853	82.9003
0.82	3.64275	90.8626
0.825	3.17645	94.9202
0.83	2.70137	94.3136
0.835	2.24094	89.1611
0.84	1.81578	80.4138
0.845	1.4404	69.5055
0.85	1.12186	57.9045
0.855	0.860542	46.7773
0.86	0.652059	36.8549
0.865	0.489424	28.4643
0.87	0.364797	21.6397
0.875	0.270641	16.2437
0.88	0.200336	12.0614
0.885	0.148391	8.8615
0.89	0.110444	6.42848
0.895	0.0831399	4.5762
0.9	0.0639737	3.14997
