0	1.18953	-45.593
0.005	1.4232	-47.5053
0.01	1.66065	-47.078
0.015	1.89019	-44.3922
0.02	2.10162	-39.9397
0.025	2.28785	-34.4427
0.03	2.44553	-28.6301
0.035	2.57459	-23.074
0.04	2.6773	-18.1273
0.045	2.75714	-13.9429
0.05	2.81801	-10.5293
0.055	2.8636	-7.81093
0.06	2.89709	-5.67418
0.065	2.9211	-3.99623
0.07	2.93762	-2.66017
0.075	2.9481	-1.56043
0.08	2.95347	-0.602611
0.085	2.95422	0.299753
0.09	2.95042	1.22975
0.095	2.94173	2.27216
0.1	2.92736	3.5183
0.105	2.90604	5.0698
0.11	2.87597	7.04004
0.115	2.83474	9.55096
0.12	2.77935	12.7217
0.125	2.70626	16.6448
0.13	2.6116	21.3459
0.135	2.49166	26.7271
0.14	2.34365	32.5071
0.145	2.16675	38.1847
0.15	1.96312	43.07
0.155	1.73863	46.415
0.16	1.50255	47.6263
0.165	1.26633	46.4735
0.17	1.04141	43.1777
0.175	0.837152	38.3268
0.18	0.659483	32.6686
0.185	0.510644	26.8973
0.19	0.389841	21.5201
0.195	0.294296	16.825
0.2	0.220274	12.9156
0.205	0.16386	9.77155
0.21	0.121427	7.30566
0.215	0.089862	5.40489
0.22	0.0666272	3.95521
0.225	0.0497304	2.85378
0.23	0.0376553	2.01331
0.235	0.0292829	1.3619
0.24	0.0238199	0.840703
0.245	0.0207407	0.400835
0.25	0.0197466	-4.01229e-10
0.255	0.0207407	-0.400835
0.26	0.0238199	-0.840703
0.265	0.0292829	-1.3619
0.27	0.0376553	-2.01331
0.275	0.0497304	-2.85378
0.28	0.0666272	-3.95521
0.285	0.089862	-5.40489
0.29	0.121427	-7.30566
0.295	0.16386	-9.77155
0.3	0.220274	-12.9156
0.305	0.294296	-16.825
0.31	0.389841	-21.5201
0.315	0.510644	-26.8973
0.32	0.659483	-32.6686
0.325	0.837152	-38.3268
0.33	1.04141	-43.1777
0.335	1.26633	-46.4735
0.34	1.50255	-47.6263
0.345	1.73863	-46.415
0.35	1.96312	-43.07
0.355	2.16675	-38.1847
0.36	2.34365	-32.5071
0.365	2.49166	-26.7271
0.37	2.6116	-21.3459
0.375	2.70626	-16.6448
0.38	2.77935	-12.7217
0.385	2.83474	-9.55096
0.39	2.87597	-7.04005
0.395	2.90604	-5.0698
0.4	2.92736	-3.5183
0.405	2.94173	-2.27217
0.41	2.95042	-1.22976
0.415	2.95422	-0.299768
0.42	2.95347	0.602591
0.425	2.9481	1.56041
0.43	2.93763	2.66013
0.435	2.9211	3.99618
0.44	2.89709	5.67411
0.445	2.8636	7.81083
0.45	2.81802	10.5291
0.455	2.75715	13.9427
0.46	2.6773	18.1271
0.465	2.5746	23.0736
0.47	2.44554	28.6296
0.475	2.28786	34.442
0.48	2.10163	39.9388
0.485	1.89021	44.3909
0.49	1.66068	47.0763
0.495	1.42324	47.503
0.5	1.18958	45.5898
0.505	0.970657	41.6976
0.51	0.774792	36.4933
0.515	0.606653	30.7278
0.52	0.467368	25.0425
0.525	0.355359	19.8709
0.53	0.267426	15.4336
0.535	0.199701	11.7859
0.54	0.148328	8.87959
0.545	0.109835	6.61505
0.55	0.0813005	4.87692
0.555	0.0603746	3.55401
0.56	0.0452323	2.54848
0.565	0.0344984	1.77832
0.57	0.0271696	1.17629
0.575	0.0225477	0.687236
0.58	0.0201865	0.26485
0.585	0.0198563	-0.131715
0.59	0.021525	-0.541131
0.595	0.025355	-1.00315
0.6	0.0317173	-1.5619
0.605	0.041221	-2.26921
0.61	0.054761	-3.18794
0.615	0.0735801	-4.39496
0.62	0.0993446	-5.98288
0.625	0.134222	-8.05905
0.63	0.180942	-10.7391
0.635	0.242801	-14.1308
0.64	0.323558	-18.3047
0.645	0.427136	-23.2466
0.65	0.557051	-28.7977
0.655	0.715542	-34.5985
0.66	0.902498	-40.0711
0.665	1.11449	-44.4836
0.67	1.34435	-47.1159
0.675	1.58185	-47.483
0.68	1.81526	-45.5136
0.685	2.03369	-41.5767
0.69	2.22887	-36.3433
0.695	2.39621	-30.5625
0.7	2.53465	-24.8708
0.705	2.64579	-19.6952
0.71	2.73283	-15.25
0.715	2.7996	-11.5849
0.72	2.84989	-8.6463
0.725	2.8871	-6.32934
