0	3.29905	-61.8664
0.005	3.59352	-55.7118
0.01	3.85466	-48.6501
0.015	4.07964	-41.3542
0.02	4.2687	-34.3525
0.025	4.42424	-27.9905
0.03	4.54997	-22.4438
0.035	4.65012	-17.7572
0.04	4.72891	-13.8891
0.045	4.79023	-10.7501
0.05	4.83744	-8.23072
0.055	4.87338	-6.21943
0.06	4.90031	-4.61172
0.065	4.92001	-3.31435
0.07	4.93383	-2.24593
0.075	4.94274	-1.33548
0.08	4.94735	-0.520047
0.085	4.948	0.258164
0.09	4.94473	1.05486
0.095	4.93732	1.92681
0.1	4.92524	2.93487
0.105	4.90764	4.14705
0.11	4.8833	5.64101
0.115	4.85061	7.50595
0.12	4.80745	9.84277
0.125	4.75121	12.7614
0.13	4.67868	16.3734
0.135	4.58615	20.7772
0.14	4.46949	26.034
0.145	4.32441	32.1323
0.15	4.14696	38.945
0.155	3.93423	46.1857
0.16	3.68517	53.3855
0.165	3.4015	59.9107
0.17	3.08838	65.0439
0.175	2.75449	68.1249
0.18	2.4113	68.7155
0.185	2.07166	66.7235
0.19	1.74792	62.4293
0.195	1.45026	56.4032
0.2	1.1856	49.3501
0.205	0.957329	41.9512
0.21	0.765746	34.7513
0.215	0.608872	28.1119
0.22	0.483377	22.2176
0.225	0.385376	17.1121
0.23	0.311027	12.7419
0.235	0.256917	8.99458
0.24	0.220281	5.727
0.245	0.199109	2.78251
0.25	0.192186	1.62382e-05
0.255	0.199109	-2.78247
0.26	0.220281	-5.72696
0.265	0.256917	-8.99454
0.27	0.311027	-12.7418
0.275	0.385375	-17.112
0.28	0.483376	-22.2175
0.285	0.60887	-28.1117
0.29	0.765743	-34.7512
0.295	0.957326	-41.951
0.3	1.1856	-49.3499
0.305	1.45026	-56.4028
0.31	1.74791	-62.4289
0.315	2.07165	-66.7229
0.32	2.41129	-68.7147
0.325	2.75447	-68.1239
0.33	3.08836	-65.0425
0.335	3.40146	-59.909
0.34	3.68512	-53.3832
0.345	3.93418	-46.1827
0.35	4.14689	-38.9409
0.355	4.32431	-32.127
0.36	4.46936	-26.027
0.365	4.58599	-20.768
0.37	4.67846	-16.3613
0.375	4.75092	-12.7454
0.38	4.80707	-9.8217
0.385	4.8501	-7.4782
0.39	4.88264	-5.60446
0.395	4.90676	-4.0989
0.4	4.92409	-2.87146
0.405	4.93581	-1.84329
0.41	4.94274	-0.944882
0.415	4.94537	-0.113356
0.42	4.94388	0.71067
0.425	4.93818	1.58635
0.43	4.92783	2.57596
0.435	4.91211	3.74831
0.44	4.88991	5.18196
0.445	4.85971	6.96807
0.45	4.81947	9.21237
0.455	4.76662	12.035
0.46	4.69794	15.5671
0.465	4.60954	19.9413
0.47	4.49693	25.2732
0.475	4.35509	31.6323
0.48	4.17892	38.9981
