res_1200.dat:T	0.92254	0.0386487	0.0388114	0.0186278	0.953753	0.0276191	0.0185629	0.0278382	0.953599	
res_1201.dat:T	0.922498	0.0387655	0.0387363	0.0187322	0.95365	0.0276185	0.0188258	0.0279586	0.953215	
res_1202.dat:T	0.922854	0.038658	0.0384879	0.0187361	0.953508	0.0277557	0.0190957	0.0281808	0.952723	
res_1203.dat:T	0.922978	0.0387179	0.0383037	0.0188138	0.953426	0.0277607	0.0193292	0.0282984	0.952372	
res_1204.dat:T	0.922749	0.0388973	0.0383535	0.0188859	0.953208	0.0279066	0.0195904	0.0285612	0.951848	
res_1205.dat:T	0.922868	0.0387241	0.0384084	0.0189657	0.953129	0.0279052	0.0197297	0.0285957	0.951674	
res_1206.dat:T	0.92265	0.0390703	0.0382799	0.0190586	0.95299	0.027952	0.0200089	0.0287956	0.951195	
res_1207.dat:T	0.922966	0.0390102	0.0380233	0.0190789	0.952937	0.0279846	0.0202028	0.0290022	0.950795	
res_1208.dat:T	0.922795	0.0391412	0.0380638	0.0191116	0.95284	0.0280491	0.020502	0.0291398	0.950358	
res_1209.dat:T	0.92321	0.0389777	0.0378125	0.0191628	0.952706	0.0281312	0.0206992	0.0292922	0.950009	
res_1210.dat:T	0.922706	0.0395123	0.0377822	0.0191084	0.952697	0.0281945	0.0208893	0.0294584	0.949652	
res_1211.dat:T	0.923033	0.0393558	0.0376114	0.0191879	0.952619	0.0281931	0.0211507	0.0295992	0.94925	
res_1212.dat:T	0.923106	0.0394593	0.0374347	0.0192722	0.952359	0.028369	0.0213533	0.0298451	0.948801	
res_1213.dat:T	0.92329	0.0394999	0.03721	0.0193482	0.952333	0.0283188	0.0216073	0.0299132	0.948479	
res_1214.dat:T	0.922987	0.0395154	0.0374978	0.0193322	0.952245	0.0284225	0.0217917	0.0300827	0.948126	
res_1215.dat:T	0.922854	0.0398862	0.0372597	0.0193944	0.95219	0.0284154	0.0220238	0.0302109	0.947765	
res_1216.dat:T	0.923131	0.0396907	0.0371782	0.0194677	0.952051	0.0284811	0.0222766	0.0303857	0.947337	
res_1217.dat:T	0.92297	0.0399569	0.0370731	0.0194471	0.952014	0.0285389	0.0224196	0.0304981	0.947082	
res_1218.dat:T	0.923066	0.0400031	0.0369307	0.0195072	0.951839	0.0286539	0.0226985	0.0308302	0.946471	
res_1219.dat:T	0.923015	0.0399656	0.0370195	0.0196722	0.951657	0.0286715	0.0227764	0.0307156	0.946508	
