0	1.57845	-52.799
0.005	1.84859	-54.9369
0.01	2.12441	-55.0396
0.015	2.39555	-53.0918
0.02	2.65236	-49.374
0.025	2.88716	-44.3801
0.03	3.095	-38.6884
0.035	3.27379	-32.8374
0.04	3.42382	-27.2452
0.045	3.54713	-22.1827
0.05	3.64676	-17.7846
0.055	3.72614	-14.0827
0.06	3.78869	-11.0414
0.065	3.83753	-8.58863
0.07	3.87541	-6.63817
0.075	3.90461	-5.10327
0.08	3.927	-3.90436
0.085	3.9441	-2.97236
0.09	3.95707	-2.24933
0.095	3.96686	-1.6878
0.1	3.97416	-1.24936
0.105	3.9795	-0.903097
0.11	3.9833	-0.624026
0.115	3.98582	-0.39166
0.12	3.98726	-0.188724
0.125	3.98773	-1.44499e-07
0.13	3.98726	0.188723
0.135	3.98582	0.39166
0.14	3.9833	0.624026
0.145	3.9795	0.903097
0.15	3.97416	1.24936
0.155	3.96686	1.6878
0.16	3.95707	2.24933
0.165	3.9441	2.97235
0.17	3.927	3.90436
0.175	3.90461	5.10327
0.18	3.87541	6.63817
0.185	3.83753	8.58862
0.19	3.78869	11.0414
0.195	3.72614	14.0827
0.2	3.64676	17.7846
0.205	3.54713	22.1827
0.21	3.42382	27.2452
0.215	3.27379	32.8373
0.22	3.095	38.6884
0.225	2.88716	44.3801
0.23	2.65236	49.3739
0.235	2.39555	53.0918
0.24	2.12441	55.0395
0.245	1.84859	54.9368
0.25	1.57845	52.7989
0.255	1.3235	48.9318
0.26	1.09117	43.844
0.265	0.886123	38.1147
0.27	0.710201	32.2734
0.275	0.562893	26.7243
0.28	0.442036	21.7238
0.285	0.34453	17.3952
0.29	0.266922	13.7619
0.295	0.205817	10.7838
0.3	0.158115	8.38677
0.305	0.121126	6.48417
0.31	0.0925934	4.98996
0.315	0.0706764	3.82586
0.32	0.0538978	2.92432
0.325	0.04109	2.22905
0.33	0.0313403	1.6943
0.335	0.0239409	1.28347
0.34	0.0183476	0.967622
0.345	0.0141446	0.724011
0.35	0.011017	0.534807
0.355	0.00872934	0.385988
0.36	0.0071085	0.26642
0.365	0.00603149	0.167093
0.37	0.00541643	0.080481
0.375	0.00521649	-1.45051e-13
0.38	0.00541643	-0.080481
0.385	0.00603149	-0.167093
0.39	0.0071085	-0.26642
0.395	0.00872934	-0.385988
0.4	0.011017	-0.534807
0.405	0.0141446	-0.724011
0.41	0.0183476	-0.967622
0.415	0.0239409	-1.28347
0.42	0.0313403	-1.6943
0.425	0.04109	-2.22905
0.43	0.0538978	-2.92432
0.435	0.0706764	-3.82586
0.44	0.0925934	-4.98996
0.445	0.121126	-6.48417
0.45	0.158115	-8.38677
0.455	0.205817	-10.7838
0.46	0.266922	-13.7619
0.465	0.34453	-17.3952
0.47	0.442036	-21.7238
0.475	0.562893	-26.7243
0.48	0.710201	-32.2734
0.485	0.886123	-38.1147
0.49	1.09117	-43.844
0.495	1.3235	-48.9318
0.5	1.57845	-52.7989
0.505	1.84859	-54.9368
0.51	2.12441	-55.0395
0.515	2.39555	-53.0918
0.52	2.65236	-49.3739
0.525	2.88716	-44.3801
0.53	3.095	-38.6884
0.535	3.27379	-32.8373
0.54	3.42382	-27.2452
0.545	3.54713	-22.1827
0.55	3.64676	-17.7846
0.555	3.72614	-14.0827
0.56	3.78869	-11.0414
0.565	3.83753	-8.58862
0.57	3.87541	-6.63817
0.575	3.90461	-5.10327
0.58	3.927	-3.90436
0.585	3.9441	-2.97235
0.59	3.95707	-2.24933
0.595	3.96686	-1.6878
0.6	3.97416	-1.24936
0.605	3.9795	-0.903097
0.61	3.9833	-0.624026
