res_1401.dat:Terr	0.00261042	0.00246256	0.00291991	0.00189535	0.00262304	0.00194133	0.00197388	0.00181355	0.00231313	
res_1402.dat:Terr	0.00216855	0.00195571	0.00169753	0.00115529	0.00166288	0.00118121	0.001298	0.00106969	0.00155205	
res_1403.dat:Terr	0.0020516	0.00162649	0.00136889	0.00103303	0.00148022	0.000992373	0.000986612	0.00104963	0.00145491	
res_1404.dat:Terr	0.00174134	0.00170823	0.00125804	0.00075818	0.00115759	0.00089956	0.00100473	0.000977556	0.00119991	
res_1405.dat:Terr	0.0016041	0.00160471	0.00134032	0.000668695	0.0009853	0.000812797	0.00104021	0.000962794	0.00126264	
res_1406.dat:Terr	0.00173182	0.00144702	0.0011926	0.000684402	0.0011262	0.000826997	0.00092735	0.000943963	0.00110929	
res_1407.dat:Terr	0.00153534	0.0014058	0.0011302	0.000651927	0.000981899	0.000758735	0.00082717	0.000855056	0.00112502	
res_1408.dat:Terr	0.00176346	0.00140809	0.00113029	0.000608552	0.00103959	0.000741166	0.000910352	0.00105198	0.00122675	
res_1409.dat:Terr	0.00183777	0.00156948	0.00113588	0.000570966	0.000910093	0.00073818	0.000962116	0.00100389	0.00127474	
res_1410.dat:Terr	0.00171692	0.00149004	0.00115537	-nan	-nan	-nan	0.00089655	0.00110928	0.0013573	
