-8.812799999999999301e+00 -7.522759999999999891e+00 -6.727970000000000006e+00 -6.091530000000000555e+00 -6.008230000000000182e+00 -5.372139999999999915e+00 -4.588179999999999481e+00 -3.588980000000000281e+00 -1.760800000000000143e+00 -7.622800000000000686e-01 0.000000000000000000e+00 5.442999999999997840e-02 -2.654189000000000132e+00 -2.599930000000000074e+00 -1.843062000000000200e+00 -9.899660000000001236e-01 1.402419999999998668e-01 9.941129999999999134e-01 1.775363000000000024e+00 2.483991999999999756e+00 2.916263999999999967e+00 3.625064999999999760e+00 4.411732999999999905e+00 5.411019999999999719e+00 7.239230000000000054e+00 8.238516999999999868e+00 -1.597481499999999954e+01 -1.526601400000000019e+01 -1.483372469999999943e+01 -1.412457887000000056e+01 -1.332707450000000016e+01 -1.203695700000000102e+01
-8.867229999999999279e+00 -7.577189999999999870e+00 -6.782399999999999984e+00 -6.145960000000000534e+00 -6.062660000000000160e+00 -5.426569999999999894e+00 -4.642609999999999459e+00 -3.643410000000000259e+00 -1.815230000000000121e+00 -8.167100000000000470e-01 -5.442999999999997840e-02 0.000000000000000000e+00 -2.708619000000000110e+00 -2.654360000000000053e+00 -1.897492000000000179e+00 -1.044396000000000102e+00 8.581199999999988837e-02 9.396829999999999350e-01 1.720933000000000046e+00 2.429561999999999777e+00 2.861833999999999989e+00 3.570634999999999781e+00 4.357302999999999926e+00 5.356589999999999741e+00 7.184800000000000075e+00 8.184086999999999890e+00 8.970755000000000479e+00 -1.532044400000000017e+01 -1.488815469999999941e+01 -1.417900887000000054e+01 -1.338150450000000014e+01 -1.209138700000000100e+01
-6.158610999999999613e+00 -4.868570999999999316e+00 -4.073781000000000319e+00 -3.437341000000000424e+00 -3.354041000000000494e+00 -2.717951000000000228e+00 -1.933991000000000238e+00 -9.347910000000001496e-01 8.933889999999999887e-01 1.891909000000000063e+00 2.654189000000000132e+00 2.708619000000000110e+00 0.000000000000000000e+00 5.425900000000005718e-02 8.111270000000000424e-01 1.664223000000000008e+00 2.794430999999999887e+00 3.648301999999999712e+00 4.429551999999999268e+00 5.138180999999999443e+00 5.570452999999999655e+00 6.279253999999999891e+00 7.065922000000000480e+00 8.065209000000001183e+00 9.893418999999999741e+00 1.089270600000000044e+01 1.167937400000000103e+01 1.238817500000000038e+01 -1.217953569999999885e+01 -1.147038986999999999e+01 -1.067288549999999958e+01 -9.382767999999998665e+00
-6.212869999999999671e+00 -4.922829999999999373e+00 -4.128039999999999488e+00 -3.491599999999999593e+00 -3.408299999999999663e+00 -2.772209999999999397e+00 -1.988249999999999407e+00 -9.890500000000002068e-01 8.391299999999999315e-01 1.837650000000000006e+00 2.599930000000000074e+00 2.654360000000000053e+00 -5.425900000000002943e-02 0.000000000000000000e+00 7.568679999999999852e-01 1.609963999999999951e+00 2.740171999999999830e+00 3.594043000000000543e+00 4.375293000000000099e+00 5.083922000000000274e+00 5.516194000000000486e+00 6.224995000000000722e+00 7.011663000000000423e+00 8.010950000000001125e+00 9.839159999999999684e+00 1.083844700000000039e+01 1.162511500000000098e+01 1.233391600000000032e+01 1.276620530000000109e+01 -1.152464887000000004e+01 -1.072714449999999964e+01 -9.437027000000000498e+00
-6.969738000000000433e+00 -5.679698000000000135e+00 -4.884908000000000250e+00 -4.248468000000000799e+00 -4.165168000000000426e+00 -3.529078000000000159e+00 -2.745118000000000169e+00 -1.745918000000000525e+00 8.226200000000005730e-02 1.080782000000000131e+00 1.843062000000000200e+00 1.897492000000000179e+00 -8.111270000000000424e-01 -7.568679999999999852e-01 0.000000000000000000e+00 8.530960000000000765e-01 1.983303999999999956e+00 2.837175000000000225e+00 3.618424999999999780e+00 4.327053999999999512e+00 4.759325999999999723e+00 5.468126999999999960e+00 6.254794999999999661e+00 7.254081999999999475e+00 9.082291999999998922e+00 1.008157899999999962e+01 1.086824700000000021e+01 1.157704799999999956e+01 1.200933730000000033e+01 1.271848312999999919e+01 -1.148401250000000040e+01 -1.019389500000000126e+01
-7.822833999999999399e+00 -6.532793999999999102e+00 -5.738003999999999216e+00 -5.101563999999999766e+00 -5.018264000000000280e+00 -4.382174000000000014e+00 -3.598214000000000024e+00 -2.599014000000000379e+00 -7.708340000000002412e-01 2.276859999999998330e-01 9.899659999999999016e-01 1.044395999999999880e+00 -1.664223000000000008e+00 -1.609963999999999951e+00 -8.530959999999999654e-01 0.000000000000000000e+00 1.130208000000000101e+00 1.984078999999999926e+00 2.765328999999999926e+00 3.473957999999999657e+00 3.906229999999999869e+00 4.615031000000000105e+00 5.401698999999999806e+00 6.400985999999999621e+00 8.229195999999999955e+00 9.228483000000000658e+00 1.001515100000000125e+01 1.072395200000000060e+01 1.115624130000000136e+01 1.186538713000000023e+01 1.266289150000000063e+01 -1.104699099999999845e+01
1.604695800000000006e+01 -7.663002000000000535e+00 -6.868212000000000650e+00 -6.231772000000001199e+00 -6.148472000000000826e+00 -5.512382000000000559e+00 -4.728422000000000125e+00 -3.729222000000000037e+00 -1.901041999999999899e+00 -9.025219999999998244e-01 -1.402419999999997557e-01 -8.581199999999977734e-02 -2.794430999999999887e+00 -2.740171999999999830e+00 -1.983303999999999956e+00 -1.130208000000000101e+00 0.000000000000000000e+00 8.538710000000001576e-01 1.635121000000000269e+00 2.343750000000000000e+00 2.776022000000000212e+00 3.484823000000000004e+00 4.271491000000000149e+00 5.270777999999999963e+00 7.098988000000000298e+00 8.098275000000001000e+00 8.884942999999999813e+00 9.593743999999999161e+00 1.002603329999999993e+01 1.073517912999999879e+01 1.153268349999999920e+01 1.282280099999999834e+01
1.519308699999999845e+01 1.648312699999999964e+01 -7.722083000000000474e+00 -7.085643000000001024e+00 -7.002343000000000650e+00 -6.366253000000000384e+00 -5.582292999999999950e+00 -4.583092999999999861e+00 -2.754912999999999723e+00 -1.756392999999999649e+00 -9.941129999999995803e-01 -9.396829999999996019e-01 -3.648302000000000156e+00 -3.594043000000000099e+00 -2.837175000000000225e+00 -1.984079000000000148e+00 -8.538710000000000466e-01 0.000000000000000000e+00 7.812499999999998890e-01 1.489878999999999731e+00 1.922150999999999943e+00 2.630951999999999735e+00 3.417620000000000324e+00 4.416907000000000139e+00 6.245117000000000473e+00 7.244404000000000288e+00 8.031071999999999989e+00 8.739872999999999337e+00 9.172162300000000101e+00 9.881308129999998968e+00 1.067881249999999937e+01 1.196893000000000029e+01
1.441183699999999845e+01 1.570187699999999964e+01 1.649666699999999864e+01 -7.866893000000001024e+00 -7.783593000000000650e+00 -7.147503000000000384e+00 -6.363542999999999950e+00 -5.364343000000000750e+00 -3.536162999999999723e+00 -2.537642999999999649e+00 -1.775362999999999580e+00 -1.720932999999999602e+00 -4.429551999999999268e+00 -4.375293000000000099e+00 -3.618425000000000225e+00 -2.765329000000000370e+00 -1.635121000000000269e+00 -7.812500000000000000e-01 0.000000000000000000e+00 7.086289999999998424e-01 1.140900999999999943e+00 1.849701999999999735e+00 2.636369999999999880e+00 3.635657000000000139e+00 5.463867000000000473e+00 6.463154000000000288e+00 7.249821999999999989e+00 7.958623000000000225e+00 8.390912300000000101e+00 9.100058129999998968e+00 9.897562499999999375e+00 1.118768000000000029e+01
1.370320800000000006e+01 1.499324799999999946e+01 1.578803800000000024e+01 1.642447800000000058e+01 -8.492222000000001714e+00 -7.856132000000000559e+00 -7.072172000000000125e+00 -6.072972000000000925e+00 -4.244792000000000343e+00 -3.246271999999999824e+00 -2.483991999999999756e+00 -2.429561999999999777e+00 -5.138180999999999443e+00 -5.083921999999999386e+00 -4.327053999999999512e+00 -3.473957999999999657e+00 -2.343750000000000000e+00 -1.489878999999999953e+00 -7.086289999999999534e-01 0.000000000000000000e+00 4.322720000000001006e-01 1.141073000000000004e+00 1.927741000000000149e+00 2.927027999999999963e+00 4.755238000000000298e+00 5.754525000000000112e+00 6.541192999999999813e+00 7.249994000000000050e+00 7.682283299999999926e+00 8.391429129999998793e+00 9.188933499999999199e+00 1.047905099999999834e+01
1.327093599999999896e+01 1.456097600000000014e+01 1.535576599999999914e+01 1.599220599999999948e+01 1.607550600000000074e+01 -8.288403999999999883e+00 -7.504443999999999448e+00 -6.505244000000000248e+00 -4.677063999999999666e+00 -3.678544000000000036e+00 -2.916263999999999967e+00 -2.861833999999999989e+00 -5.570452999999999655e+00 -5.516194000000000486e+00 -4.759325999999999723e+00 -3.906229999999999869e+00 -2.776022000000000212e+00 -1.922150999999999943e+00 -1.140900999999999943e+00 -4.322719999999999896e-01 0.000000000000000000e+00 7.088009999999999033e-01 1.495468999999999937e+00 2.494755999999999752e+00 4.322966000000000086e+00 5.322252999999999901e+00 6.108920999999999601e+00 6.817721999999999838e+00 7.250011299999999714e+00 7.959157130000000357e+00 8.756661499999999876e+00 1.004677900000000079e+01
1.256213500000000138e+01 1.385217500000000079e+01 1.464696500000000157e+01 1.528340500000000013e+01 1.536670499999999961e+01 1.600279499999999899e+01 -8.213244999999998797e+00 -7.214044999999999597e+00 -5.385864999999999014e+00 -4.387344999999999828e+00 -3.625065000000000204e+00 -3.570635000000000225e+00 -6.279253999999999891e+00 -6.224994999999999834e+00 -5.468126999999999960e+00 -4.615031000000000105e+00 -3.484823000000000004e+00 -2.630951999999999735e+00 -1.849701999999999735e+00 -1.141073000000000004e+00 -7.088010000000000144e-01 0.000000000000000000e+00 7.866680000000001449e-01 1.785955000000000181e+00 3.614165000000000294e+00 4.613451999999999664e+00 5.400119999999999365e+00 6.108920999999999601e+00 6.541210299999999478e+00 7.250356130000000121e+00 8.047860500000000528e+00 9.337977999999999668e+00
1.177546699999999902e+01 1.306550700000000020e+01 1.386029699999999920e+01 1.449673699999999954e+01 1.458003700000000080e+01 1.521612700000000018e+01 1.600008700000000061e+01 -8.000713000000001074e+00 -6.172532999999999603e+00 -5.174013000000000417e+00 -4.411732999999999905e+00 -4.357302999999999926e+00 -7.065921999999999592e+00 -7.011663000000000423e+00 -6.254794999999999661e+00 -5.401698999999999806e+00 -4.271491000000000149e+00 -3.417619999999999880e+00 -2.636369999999999880e+00 -1.927741000000000149e+00 -1.495468999999999937e+00 -7.866680000000000339e-01 0.000000000000000000e+00 9.992870000000000363e-01 2.827497000000000149e+00 3.826783999999999963e+00 4.613451999999999664e+00 5.322252999999999901e+00 5.754542299999999777e+00 6.463688130000000420e+00 7.261192499999999939e+00 8.551310000000000855e+00
1.077618000000000009e+01 1.206621999999999950e+01 1.286101000000000028e+01 1.349744999999999884e+01 1.358074999999999832e+01 1.421683999999999948e+01 1.500079999999999991e+01 1.600000000000000000e+01 -7.171820000000000306e+00 -6.173300000000001120e+00 -5.411020000000000607e+00 -5.356590000000000629e+00 -8.065208999999999406e+00 -8.010949999999999349e+00 -7.254081999999999475e+00 -6.400985999999999621e+00 -5.270777999999999963e+00 -4.416907000000000139e+00 -3.635656999999999694e+00 -2.927027999999999963e+00 -2.494756000000000196e+00 -1.785954999999999959e+00 -9.992870000000000363e-01 0.000000000000000000e+00 1.828209999999999891e+00 2.827497000000000149e+00 3.614165000000000294e+00 4.322966000000000086e+00 4.755255299999999963e+00 5.464401130000000606e+00 6.261905500000000124e+00 7.552023000000000152e+00
8.947969999999999757e+00 1.023800999999999917e+01 1.103279999999999994e+01 1.166924000000000028e+01 1.175253999999999976e+01 1.238863000000000092e+01 1.317259000000000135e+01 1.417179000000000144e+01 1.599997000000000114e+01 -8.001509999999999678e+00 -7.239229999999999166e+00 -7.184799999999999187e+00 -9.893418999999999741e+00 -9.839159999999999684e+00 -9.082291999999998922e+00 -8.229195999999999955e+00 -7.098988000000000298e+00 -6.245117000000000473e+00 -5.463867000000000473e+00 -4.755238000000000298e+00 -4.322966000000000086e+00 -3.614165000000000294e+00 -2.827497000000000149e+00 -1.828209999999999891e+00 0.000000000000000000e+00 9.992870000000000363e-01 1.785954999999999959e+00 2.494755999999999752e+00 2.927045299999999628e+00 3.636191129999999827e+00 4.433695499999999790e+00 5.723812999999999818e+00
7.948682999999999943e+00 9.238723000000000241e+00 1.003351299999999924e+01 1.066995299999999958e+01 1.075325300000000084e+01 1.138934300000000022e+01 1.217330300000000065e+01 1.317250299999999896e+01 1.500068300000000043e+01 1.599920299999999962e+01 -8.238516999999999868e+00 -8.184086999999999890e+00 -1.089270600000000044e+01 -1.083844700000000039e+01 -1.008157899999999962e+01 -9.228483000000000658e+00 -8.098274999999999224e+00 -7.244404000000000288e+00 -6.463154000000000288e+00 -5.754525000000000112e+00 -5.322252999999999901e+00 -4.613451999999999664e+00 -3.826783999999999963e+00 -2.827497000000000149e+00 -9.992870000000000363e-01 0.000000000000000000e+00 7.866680000000000339e-01 1.495468999999999937e+00 1.927758300000000036e+00 2.636904130000000013e+00 3.434408499999999975e+00 4.724526000000000003e+00
7.162015000000000242e+00 8.452054999999999652e+00 9.246845000000000425e+00 9.883285000000000764e+00 9.966585000000000250e+00 1.060267499999999963e+01 1.138663500000000006e+01 1.238583500000000015e+01 1.421401499999999984e+01 1.521253499999999903e+01 1.597481499999999954e+01 -8.970755000000000479e+00 -1.167937400000000103e+01 -1.162511500000000098e+01 -1.086824700000000021e+01 -1.001515100000000125e+01 -8.884942999999999813e+00 -8.031071999999999989e+00 -7.249821999999999989e+00 -6.541192999999999813e+00 -6.108920999999999601e+00 -5.400119999999999365e+00 -4.613452000000000552e+00 -3.614164999999999850e+00 -1.785955000000000181e+00 -7.866680000000001449e-01 0.000000000000000000e+00 7.088010000000000144e-01 1.141090299999999891e+00 1.850236129999999868e+00 2.647740499999999830e+00 3.937857999999999858e+00
6.453214000000000006e+00 7.743254000000000303e+00 8.538043999999999301e+00 9.174483999999999639e+00 9.257784000000000901e+00 9.893874000000000279e+00 1.067783400000000071e+01 1.167703399999999903e+01 1.350521400000000050e+01 1.450373399999999968e+01 1.526601400000000019e+01 1.532044400000000017e+01 -1.238817500000000038e+01 -1.233391600000000032e+01 -1.157704799999999956e+01 -1.072395200000000060e+01 -9.593743999999999161e+00 -8.739872999999999337e+00 -7.958623000000000225e+00 -7.249994000000000050e+00 -6.817721999999999838e+00 -6.108920999999999601e+00 -5.322252999999999901e+00 -4.322966000000000086e+00 -2.494755999999999752e+00 -1.495468999999999937e+00 -7.088009999999999033e-01 0.000000000000000000e+00 4.322893000000000430e-01 1.141435130000000076e+00 1.938939500000000038e+00 3.229057000000000066e+00
6.020924700000000129e+00 7.310964699999999539e+00 8.105754700000000312e+00 8.742194700000000651e+00 8.825494700000000137e+00 9.461584699999999515e+00 1.024554469999999995e+01 1.124474469999999826e+01 1.307292469999999973e+01 1.407144469999999892e+01 1.483372469999999943e+01 1.488815469999999941e+01 1.217953569999999885e+01 -1.276620530000000109e+01 -1.200933730000000033e+01 -1.115624130000000136e+01 -1.002603329999999993e+01 -9.172162300000000101e+00 -8.390912300000000101e+00 -7.682283299999999926e+00 -7.250011299999999714e+00 -6.541210299999999478e+00 -5.754542299999999777e+00 -4.755255299999999963e+00 -2.927045299999999628e+00 -1.927758299999999814e+00 -1.141090300000000113e+00 -4.322893000000000430e-01 0.000000000000000000e+00 7.091458299999999770e-01 1.506650199999999939e+00 2.796767700000000190e+00
5.311778869999999486e+00 6.601818869999999784e+00 7.396608869999999669e+00 8.033048870000000008e+00 8.116348869999999494e+00 8.752438869999998872e+00 9.536398869999999306e+00 1.053559886999999939e+01 1.236377887000000086e+01 1.336229887000000005e+01 1.412457887000000056e+01 1.417900887000000054e+01 1.147038986999999999e+01 1.152464887000000004e+01 -1.271848312999999919e+01 -1.186538713000000023e+01 -1.073517912999999879e+01 -9.881308129999998968e+00 -9.100058129999998968e+00 -8.391429130000000569e+00 -7.959157130000000357e+00 -7.250356130000000121e+00 -6.463688130000000420e+00 -5.464401130000000606e+00 -3.636191129999999827e+00 -2.636904130000000013e+00 -1.850236129999999868e+00 -1.141435130000000076e+00 -7.091458299999999770e-01 0.000000000000000000e+00 7.975043699999999625e-01 2.087621869999999991e+00
4.514274499999999968e+00 5.804314500000000265e+00 6.599104500000000151e+00 7.235544499999999601e+00 7.318844499999999975e+00 7.954934500000000241e+00 8.738894500000000676e+00 9.738094499999998988e+00 1.156627450000000046e+01 1.256479449999999964e+01 1.332707450000000016e+01 1.338150450000000014e+01 1.067288549999999958e+01 1.072714449999999964e+01 1.148401250000000040e+01 -1.266289150000000063e+01 -1.153268349999999920e+01 -1.067881249999999937e+01 -9.897562499999999375e+00 -9.188933499999999199e+00 -8.756661499999999876e+00 -8.047860500000000528e+00 -7.261192499999999939e+00 -6.261905500000000124e+00 -4.433695499999999790e+00 -3.434408499999999975e+00 -2.647740499999999830e+00 -1.938939500000000038e+00 -1.506650199999999939e+00 -7.975043699999999625e-01 0.000000000000000000e+00 1.290117500000000028e+00
3.224156999999999940e+00 4.514196999999999349e+00 5.308987000000000123e+00 5.945427000000000461e+00 6.028726999999999947e+00 6.664817000000000213e+00 7.448776999999999759e+00 8.447976999999999848e+00 1.027615699999999954e+01 1.127467700000000050e+01 1.203695700000000102e+01 1.209138700000000100e+01 9.382768000000000441e+00 9.437027000000000498e+00 1.019389500000000126e+01 1.104699100000000023e+01 -1.282280099999999834e+01 -1.196892999999999851e+01 -1.118767999999999851e+01 -1.047905099999999834e+01 -1.004677899999999902e+01 -9.337977999999999668e+00 -8.551310000000000855e+00 -7.552023000000000152e+00 -5.723812999999999818e+00 -4.724526000000000003e+00 -3.937857999999999858e+00 -3.229057000000000066e+00 -2.796767700000000190e+00 -2.087621869999999991e+00 -1.290117500000000028e+00 0.000000000000000000e+00
