0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.500000000000000222e-02 1.450000000000000178e-01 2.849999999999999756e-01 1.349999999999999811e-01
5.999999999999999778e-02 2.700000000000000178e-01 4.099999999999999756e-01 2.600000000000000089e-01
1.849999999999999978e-01 3.949999999999999623e-01 5.349999999999999201e-01 3.850000000000000089e-01
3.099999999999999978e-01 5.200000000000000178e-01 6.599999999999999201e-01 5.100000000000000089e-01
4.349999999999999978e-01 6.450000000000000178e-01 7.849999999999999201e-01 6.350000000000000089e-01
5.600000000000000533e-01 7.700000000000000178e-01 9.099999999999999201e-01 7.600000000000000089e-01
6.850000000000000533e-01 8.950000000000000178e-01 1.034999999999999920e+00 8.850000000000000089e-01
8.100000000000000533e-01 1.020000000000000018e+00 1.159999999999999920e+00 1.010000000000000009e+00
9.350000000000000533e-01 1.145000000000000018e+00 1.284999999999999920e+00 1.135000000000000009e+00
1.060000000000000053e+00 1.270000000000000018e+00 1.409999999999999920e+00 1.260000000000000009e+00
1.185000000000000053e+00 1.395000000000000018e+00 1.534999999999999920e+00 1.385000000000000009e+00
1.310000000000000053e+00 1.520000000000000018e+00 1.659999999999999920e+00 1.510000000000000009e+00
1.435000000000000053e+00 1.645000000000000018e+00 1.784999999999999920e+00 1.635000000000000009e+00
1.560000000000000053e+00 1.770000000000000018e+00 1.909999999999999920e+00 1.760000000000000009e+00
1.685000000000000053e+00 1.895000000000000240e+00 2.035000000000000142e+00 1.885000000000000009e+00
1.809999999999999831e+00 2.020000000000000018e+00 2.160000000000000142e+00 2.010000000000000231e+00
1.934999999999999831e+00 2.145000000000000018e+00 2.285000000000000142e+00 2.135000000000000231e+00
2.059999999999999609e+00 2.270000000000000018e+00 2.410000000000000142e+00 2.260000000000000231e+00
2.184999999999999609e+00 2.395000000000000018e+00 2.535000000000000142e+00 2.385000000000000231e+00
2.309999999999999609e+00 2.520000000000000018e+00 2.660000000000000142e+00 2.510000000000000231e+00
2.434999999999999609e+00 2.645000000000000018e+00 2.785000000000000142e+00 2.635000000000000231e+00
2.559999999999999609e+00 2.770000000000000018e+00 2.910000000000000142e+00 2.760000000000000231e+00
2.684999999999999609e+00 2.895000000000000018e+00 3.035000000000000142e+00 2.885000000000000231e+00
