


0.026108	0	-0.897718	0	0.997685	0



0.878	1	-0.55662	1	0.900042	0



1.41511	2	-0.377377	2	0.8344	0



1.77288	3	-0.221757	3	0.784173	0



2.02564	4	-0.0217085	4	0.738815	0



2.11008	5	0.237838	5	0.717289	0



2.32866	6	0.353116	6	0.722702	0



2.53652	7	0.547839	7	0.748242	0



2.55665	8	0.767011	8	0.717505	0
