res_1200.dat:A	0	-2.19e-05	2.19e-05	2.19e-05	0	-2.185e-05	-2.19e-05	2.185e-05	0	
res_1201.dat:A	0	-9.2e-06	9.2e-06	9.2e-06	0	-9.15e-06	-9.2e-06	9.15e-06	0	
res_1202.dat:A	0	1.165e-05	-1.165e-05	-1.165e-05	0	1.17e-05	1.165e-05	-1.17e-05	0	
res_1203.dat:A	0	2.65e-05	-2.65e-05	-2.65e-05	0	2.655e-05	2.65e-05	-2.655e-05	0	
res_1204.dat:A	0	3.95e-05	-3.95e-05	-3.95e-05	0	3.955e-05	3.95e-05	-3.955e-05	0	
res_1205.dat:A	0	3.345e-05	-3.345e-05	-3.345e-05	0	3.35e-05	3.345e-05	-3.35e-05	0	
res_1206.dat:A	0	5.705e-05	-5.705e-05	-5.705e-05	0	5.71e-05	5.705e-05	-5.71e-05	0	
res_1207.dat:A	0	6.855e-05	-6.855e-05	-6.855e-05	0	6.86e-05	6.855e-05	-6.86e-05	0	
res_1208.dat:A	0	8.77e-05	-8.775e-05	-8.77e-05	0	8.775e-05	8.775e-05	-8.775e-05	0	
res_1209.dat:A	0	9.835e-05	-9.835e-05	-9.835e-05	0	9.835e-05	9.835e-05	-9.835e-05	0	
res_1210.dat:A	0	0.0001326	-0.0001326	-0.0001326	0	0.00013265	0.0001326	-0.00013265	0	
res_1211.dat:A	0	0.0001391	-0.0001391	-0.0001391	0	0.00013915	0.0001391	-0.00013915	0	
res_1212.dat:A	0	0.00015535	-0.00015535	-0.00015535	0	0.0001554	0.00015535	-0.0001554	0	
res_1213.dat:A	0	0.00017215	-0.00017215	-0.00017215	0	0.0001722	0.00017215	-0.0001722	0	
res_1214.dat:A	0	0.0001729	-0.0001729	-0.0001729	0	0.0001729	0.0001729	-0.0001729	0	
res_1215.dat:A	0	0.0002016	-0.0002016	-0.0002016	0	0.00020165	0.0002016	-0.00020165	0	
res_1216.dat:A	0	0.00020465	-0.00020465	-0.00020465	0	0.0002047	0.00020465	-0.0002047	0	
res_1217.dat:A	0	0.00022835	-0.00022835	-0.00022835	0	0.00022835	0.00022835	-0.00022835	0	
res_1218.dat:A	0	0.000241	-0.000241	-0.000241	0	0.000241	0.000241	-0.000241	0	
res_1219.dat:A	0	0.0002356	-0.0002356	-0.0002356	0	0.00023565	0.0002356	-0.00023565	0	
