0	0.590686	-16.5316
0.005	0.672992	-16.2873
0.01	0.752579	-15.4575
0.015	0.82678	-14.1573
0.02	0.893638	-12.5491
0.025	0.952044	-10.8036
0.03	1.00169	-9.06717
0.035	1.04291	-7.44497
0.04	1.07644	-5.99863
0.045	1.10323	-4.75283
0.05	1.1243	-3.70585
0.055	1.14059	-2.83966
0.06	1.15295	-2.12789
0.065	1.16208	-1.54113
0.07	1.16852	-1.04998
0.075	1.17269	-0.626463
0.08	1.17486	-0.244262
0.085	1.17516	0.121631
0.09	1.17363	0.495657
0.095	1.17015	0.902546
0.1	1.1645	1.36811
0.105	1.15632	1.91976
0.11	1.14511	2.58653
0.115	1.13022	3.39803
0.12	1.11084	4.38214
0.125	1.08607	5.5604
0.13	1.0549	6.941
0.135	1.01635	8.50927
0.14	0.969575	10.2169
0.145	0.914094	11.9736
0.15	0.849978	13.6455
0.155	0.778056	15.0672
0.16	0.700007	16.0693
0.165	0.618292	16.5163
0.17	0.535882	16.344
0.175	0.455847	15.5778
0.18	0.380916	14.3255
0.185	0.313136	12.7466
0.19	0.253708	11.0127
0.195	0.203014	9.27442
0.2	0.160784	7.64234
0.205	0.126301	6.18316
0.21	0.0986143	4.92584
0.215	0.0767025	3.87188
0.22	0.0595821	3.00571
0.225	0.0463728	2.30299
0.23	0.0363255	1.73629
0.235	0.0288284	1.27852
0.24	0.0234008	0.904551
0.245	0.0196809	0.59186
0.25	0.0174137	0.320346
0.255	0.0164391	0.0718787
0.26	0.0166845	-0.170338
0.265	0.018159	-0.422419
0.27	0.0209518	-0.700353
0.275	0.0252326	-1.02034
0.28	0.0312525	-1.39874
0.285	0.0393439	-1.85146
0.29	0.0499145	-2.39243
0.295	0.0634311	-3.03086
0.3	0.0803872	-3.76731
0.305	0.101247	-4.5885
0.31	0.126361	-5.46226
0.315	0.155867	-6.33435
0.32	0.189578	-7.13031
0.325	0.226901	-7.76462
0.33	0.26682	-8.15723
0.335	0.307977	-8.25336
0.34	0.348834	-8.03901
0.345	0.387899	-7.54517
0.35	0.42393	-6.83867
0.355	0.456072	-6.00401
0.36	0.483896	-5.12406
0.365	0.507351	-4.26619
0.37	0.526672	-3.47606
0.375	0.542266	-2.77808
0.38	0.554619	-2.17966
0.385	0.564222	-1.67649
0.39	0.571524	-1.2573
0.395	0.57691	-0.907393
0.4	0.580687	-0.610885
0.405	0.583081	-0.351857
0.41	0.584242	-0.114777
0.415	0.58424	0.115578
0.42	0.583072	0.354488
0.425	0.580655	0.617801
0.43	0.576825	0.922453
0.435	0.571331	1.28687
0.44	0.563824	1.73111
0.445	0.553851	2.27639
0.45	0.540856	2.94387
0.455	0.524178	3.75192
0.46	0.503083	4.71179
0.465	0.47681	5.82122
0.47	0.444659	7.05663
0.475	0.406119	8.36547
0.48	0.361023	9.66217
0.485	0.309708	10.8319
0.49	0.253131	11.7456
0.495	0.192877	12.2859
0.5	0.131025	12.3766
0.505	0.0698866	12.0042
0.51	0.0116683	11.2225
0.515	-0.0418291	10.1362
0.52	-0.0893997	8.87339
0.525	-0.130475	7.55679
0.53	-0.165043	6.28428
0.535	-0.193501	5.12098
0.54	-0.216493	4.10083
0.545	-0.234765	3.23329
0.55	-0.249069	2.51137
0.555	-0.260094	1.91866
0.56	-0.268436	1.43451
0.565	-0.274584	1.03722
0.57	-0.278918	0.705833
0.575	-0.281719	0.420804
0.58	-0.283173	0.163997
0.585	-0.283378	-0.0816913
0.59	-0.282347	-0.332926
0.595	-0.280011	-0.606595
0.6	-0.276214	-0.920431
0.605	-0.270708	-1.29349
0.61	-0.263147	-1.74629
0.615	-0.253077	-2.30041
0.62	-0.239938	-2.97714
0.625	-0.22307	-3.79477
0.63	-0.201737	-4.76413
0.635	-0.17518	-5.88211
0.64	-0.142708	-7.12381
