0	0.924204	-24.7859
0.005	1.04689	-24.138
0.01	1.16418	-22.6541
0.015	1.27237	-20.5349
0.02	1.3689	-18.0343
0.025	1.45249	-15.4011
0.03	1.52303	-12.8377
0.035	1.58122	-10.4815
0.04	1.62832	-8.40659
0.045	1.6658	-6.63639
0.05	1.69517	-5.15965
0.055	1.71783	-3.94489
0.06	1.73499	-2.95112
0.065	1.74764	-2.13471
0.07	1.75656	-1.45312
0.075	1.76233	-0.866504
0.08	1.76532	-0.33776
0.085	1.76574	0.168173
0.09	1.76362	0.68548
0.095	1.75881	1.24879
0.1	1.75099	1.89441
0.105	1.73966	2.66124
0.11	1.72411	3.591
0.115	1.70341	4.72723
0.12	1.67642	6.1124
0.125	1.64181	7.78215
0.13	1.59809	9.75588
0.135	1.54376	12.0235
0.14	1.47746	14.5296
0.145	1.39826	17.1586
0.15	1.30597	19.7289
0.155	1.20146	22.0036
0.16	1.08685	23.7246
0.165	0.965516	24.6666
0.17	0.841718	24.6957
0.175	0.720095	23.8077
0.18	0.604962	22.13
0.185	0.499744	19.884
0.19	0.406638	17.3277
0.195	0.326581	14.7008
0.2	0.259434	12.1891
0.205	0.204295	9.91243
0.21	0.159817	7.92996
0.215	0.124481	6.25479
0.22	0.0967847	4.8698
0.225	0.0753557	3.74124
0.23	0.0590126	2.82848
0.235	0.0467806	2.09002
0.24	0.0378874	1.48673
0.245	0.0317475	0.983094
0.25	0.0279436	0.547277
0.255	0.0262097	0.150505
0.26	0.0264179	-0.233835
0.265	0.0285697	-0.631163
0.27	0.0327929	-1.06654
0.275	0.0393405	-1.56514
0.28	0.0485917	-2.15216
0.285	0.0610499	-2.85177
0.29	0.0773318	-3.68462
0.295	0.0981405	-4.66365
0.3	0.124211	-5.78779
0.305	0.156224	-7.03426
0.31	0.194673	-8.35103
0.315	0.239711	-9.6528
0.32	0.290986	-10.825
0.325	0.34753	-11.7388
0.33	0.407746	-12.2774
0.335	0.469548	-12.365
0.34	0.530619	-11.9889
0.345	0.588752	-11.2035
0.35	0.642146	-10.1138
0.355	0.689597	-8.84771
0.36	0.730535	-7.52772
0.365	0.764948	-6.25116
0.37	0.793228	-5.08251
0.375	0.81601	-4.05498
0.38	0.834028	-3.1772
0.385	0.848018	-2.4412
0.39	0.858648	-1.82938
0.395	0.866482	-1.31957
0.4	0.871974	-0.88813
0.405	0.875455	-0.511611
0.41	0.877143	-0.16724
0.415	0.877144	0.167229
0.42	0.875451	0.514094
0.425	0.871944	0.896478
0.43	0.866385	1.33913
0.435	0.858407	1.86905
0.44	0.8475	2.51575
0.445	0.833003	3.31073
0.45	0.814093	4.28572
0.455	0.789798	5.46897
0.46	0.759024	6.87905
0.465	0.720628	8.51562
0.47	0.673539	10.3479
0.475	0.616942	12.3029
0.48	0.550506	14.2585
0.485	0.474634	16.0469
0.49	0.390637	17.4755
0.495	0.300783	18.3633
0.5	0.208118	18.5862
0.505	0.11609	18.1115
0.51	0.028056	17.0077
0.515	-0.0531863	15.4247
0.52	-0.125709	13.5525
0.525	-0.188543	11.5782
0.53	-0.241578	9.65423
0.535	-0.285345	7.88443
0.54	-0.320775	6.32501
0.545	-0.348977	4.99399
0.55	-0.371083	3.88324
0.555	-0.388138	2.9693
