0	1.97698	-75.9147
0.005	2.3662	-79.1562
0.01	2.76201	-78.5019
0.015	3.1449	-74.0761
0.02	3.49781	-66.6901
0.025	3.80887	-57.5447
0.03	4.07237	-47.8568
0.035	4.28815	-38.5849
0.04	4.45992	-30.3227
0.045	4.5935	-23.3289
0.05	4.69536	-17.6206
0.055	4.77165	-13.0734
0.06	4.82771	-9.49802
0.065	4.86791	-6.6898
0.07	4.89556	-4.45342
0.075	4.9131	-2.61243
0.08	4.92208	-1.00889
0.085	4.92334	0.501847
0.09	4.91699	2.05882
0.095	4.90244	3.8039
0.1	4.87838	5.88984
0.105	4.84269	8.48658
0.11	4.79235	11.7836
0.115	4.72335	15.9843
0.12	4.63067	21.2871
0.125	4.50838	27.8453
0.13	4.35004	35.6992
0.135	4.14949	44.6822
0.14	3.90211	54.3203
0.145	3.60658	63.7727
0.15	3.26661	71.8862
0.155	2.89204	77.4152
0.16	2.49843	79.3774
0.165	2.10487	77.3992
0.17	1.73041	71.8601
0.175	1.39058	63.7465
0.18	1.09515	54.3057
0.185	0.847792	44.6913
0.19	0.647108	35.7434
0.195	0.488438	27.937
0.2	0.365544	21.4407
0.205	0.271901	16.2185
0.21	0.201477	12.1241
0.215	0.149095	8.96883
0.22	0.110541	6.56276
0.225	0.0825051	4.73495
0.23	0.0624707	3.34034
0.235	0.04858	2.2595
0.24	0.0395164	1.39477
0.245	0.034408	0.665
0.25	0.0327588	-6.6561e-10
0.255	0.034408	-0.665
0.26	0.0395164	-1.39477
0.265	0.04858	-2.2595
0.27	0.0624707	-3.34034
0.275	0.0825051	-4.73495
0.28	0.110541	-6.56276
0.285	0.149095	-8.96883
0.29	0.201477	-12.1241
0.295	0.271901	-16.2185
0.3	0.365544	-21.4407
0.305	0.488438	-27.937
0.31	0.647108	-35.7434
0.315	0.847792	-44.6913
0.32	1.09515	-54.3057
0.325	1.39058	-63.7465
0.33	1.73041	-71.8601
0.335	2.10487	-77.3992
0.34	2.49843	-79.3774
0.345	2.89204	-77.4152
0.35	3.26661	-71.8862
0.355	3.60658	-63.7727
0.36	3.90211	-54.3203
0.365	4.14949	-44.6823
0.37	4.35004	-35.6992
0.375	4.50838	-27.8453
0.38	4.63067	-21.2871
0.385	4.72335	-15.9843
0.39	4.79235	-11.7836
0.395	4.84269	-8.48659
0.4	4.87838	-5.88985
0.405	4.90244	-3.80392
0.41	4.91699	-2.05884
0.415	4.92334	-0.501871
0.42	4.92208	1.00886
0.425	4.9131	2.61238
0.43	4.89556	4.45336
0.435	4.86791	6.68971
0.44	4.82772	9.49791
0.445	4.77165	13.0732
0.45	4.69536	17.6204
0.455	4.59351	23.3286
0.46	4.45993	30.3223
0.465	4.28816	38.5843
0.47	4.07238	47.856
0.475	3.80888	57.5436
0.48	3.49783	66.6886
0.485	3.14493	74.0741
0.49	2.76205	78.4991
0.495	2.36626	79.1524
0.5	1.97706	75.9095
0.505	1.61267	69.3816
0.51	1.28687	60.6853
0.515	1.00734	51.0711
0.52	0.775891	41.6039
0.525	0.58984	33.0007
0.53	0.443824	25.6245
0.535	0.331393	19.5641
0.54	0.246122	14.7374
0.545	0.182239	10.9776
0.55	0.134888	8.0925
0.555	0.100166	5.89696
0.56	0.075042	4.22834
0.565	0.0572329	2.95042
0.57	0.0450739	1.95154
0.575	0.0374059	1.14016
0.58	0.0334885	0.439395
