2.479194428458595389e-01 2.482979081732394622e-01 2.525677859707564643e-01 2.512148630101447844e-01
2.480155671000432716e-01 2.483779917164493922e-01 2.524473099356573380e-01 2.511591312478498872e-01
2.481075042184103241e-01 2.484544431210720383e-01 2.523322614077612713e-01 2.511057912527563385e-01
2.481954118292797606e-01 2.485274142025472588e-01 2.522224177158636227e-01 2.510547562523093301e-01
2.482794441552416409e-01 2.485970516838519884e-01 2.521175631345652368e-01 2.510059410263411617e-01
2.483597517926986464e-01 2.486634972375217079e-01 2.520174889061023160e-01 2.509592620636773019e-01
2.484364815360434464e-01 2.487268875433817639e-01 2.519219932284342822e-01 2.509146376921404520e-01
2.485097762414836542e-01 2.487873543597742265e-01 2.518308812141267228e-01 2.508719881846153688e-01
2.485797747259677337e-01 2.488450246062990645e-01 2.517439648240937244e-01 2.508312358436394773e-01
2.486466116970721674e-01 2.489000204562881735e-01 2.516610627798334665e-01 2.507923050668063314e-01
2.487104177101396862e-01 2.489524594373726252e-01 2.515820004574232938e-01 2.507551223950644226e-01
2.487713191492766096e-01 2.490024545387138077e-01 2.515066097661758926e-01 2.507196165458335790e-01
2.488294382291730000e-01 2.490501143235804293e-01 2.514347290145528824e-01 2.506857184326937715e-01
2.488848930149956673e-01 2.490955430461249676e-01 2.513662027656354825e-01 2.506533611732437716e-01
2.489377974578922681e-01 2.491388407713144293e-01 2.513008816841971749e-01 2.506224800865962110e-01
2.489882614438805597e-01 2.491801034971038442e-01 2.512386223771985727e-01 2.505930126818171066e-01
2.490363908541427251e-01 2.492194232780446939e-01 2.511792872292838985e-01 2.505648986385285992e-01
