0.180475	0	0.340696	0	0.160221	0
0.0577655	1	0.226045	1	0.168279	0
-0.0653501	2	0.107218	2	0.172568	0
-0.158024	3	0.0284909	3	0.186515	0
-0.223205	4	-0.0329438	4	0.190261	0
-0.295479	5	-0.136829	5	0.15865	0
-0.37656	6	-0.176839	6	0.199721	0
-0.450374	7	-0.273759	7	0.176615	0
-0.531129	8	-0.347206	8	0.183923	0
