res_1105.dat:T	0.922454	0.0385054	0.0390389	0.0185831	0.95372	0.0276976	0.0186127	0.0276149	0.953772	
res_1106.dat:T	0.922467	0.0397595	0.0377713	0.0189624	0.952734	0.0283042	0.0209886	0.029215	0.949796	
res_1107.dat:T	0.923008	0.0402272	0.0367645	0.019625	0.951623	0.0287517	0.0230214	0.0305947	0.946384	
res_1108.dat:T	0.922945	0.040815	0.0362385	0.0199164	0.95071	0.0293746	0.0250002	0.0321951	0.942805	
res_1109.dat:T	0.922773	0.0417996	0.0354275	0.020462	0.949351	0.0301872	0.02685	0.033523	0.939627	
res_1110.dat:T	0.922456	0.0424856	0.0350585	0.0207934	0.948616	0.0305901	0.0283622	0.0347256	0.936912	
res_1111.dat:T	0.921711	0.0432625	0.0350267	0.021148	0.947973	0.0308793	0.0298822	0.0357978	0.93432	
res_1112.dat:T	0.921107	0.0438564	0.0350367	0.0217999	0.946692	0.0315083	0.0310665	0.0366086	0.932325	
res_1113.dat:T	0.920466	0.0446604	0.0348723	0.0219978	0.946178	0.0318247	0.0324019	0.0376072	0.929991	
res_1114.dat:T	0.919996	0.0453184	0.0346853	0.022384	0.945227	0.0323886	0.033597	0.0386321	0.927771	
res_1115.dat:T	0.919103	0.0459503	0.0349467	0.0224504	0.945024	0.0325255	0.0349262	0.0396983	0.925375	
res_1116.dat:T	0.918783	0.0462472	0.0349701	0.0230106	0.94392	0.0330691	0.0360107	0.040722	0.923267	
res_1117.dat:T	0.918304	0.0465141	0.0351816	0.0232908	0.943235	0.0334737	0.0370537	0.0417694	0.921177	
res_1118.dat:T	0.916826	0.0476489	0.0355237	0.0237569	0.942348	0.0338959	0.0381228	0.0424281	0.919449	
res_1119.dat:T	0.916433	0.0480597	0.0355072	0.0240029	0.941777	0.0342197	0.0389821	0.0436311	0.917387	
res_1120.dat:T	0.915438	0.0485876	0.035973	0.024256	0.941164	0.0345809	0.0399779	0.044424	0.915598	
