0	1.88314	-38.6454
0.005	2.06864	-35.3945
0.01	2.23581	-31.3788
0.015	2.38187	-27.0253
0.02	2.50611	-22.6999
0.025	2.60936	-18.6663
0.03	2.69352	-15.0792
0.035	2.76101	-12.0016
0.04	2.81439	-9.43142
0.045	2.8561	-7.32659
0.05	2.88833	-5.62542
0.055	2.91291	-4.25991
0.06	2.93137	-3.16382
0.065	2.9449	-2.27645
0.07	2.9544	-1.54387
0.075	2.96052	-0.918476
0.08	2.96369	-0.357707
0.085	2.96414	0.17772
0.09	2.96189	0.725747
0.095	2.95679	1.32499
0.1	2.94849	2.01669
0.105	2.9364	2.84661
0.11	2.9197	3.86643
0.115	2.89732	5.13461
0.12	2.86784	6.7158
0.125	2.82953	8.67801
0.13	2.78031	11.0862
0.135	2.71783	13.9908
0.14	2.63954	17.4097
0.145	2.54294	21.3046
0.15	2.4259	25.5537
0.155	2.28718	29.9303
0.16	2.12694	34.0996
0.165	1.94722	37.6474
0.17	1.75222	40.1487
0.175	1.54806	41.2635
0.18	1.34218	40.8284
0.185	1.14227	38.9043
0.19	0.955178	35.758
0.195	0.786064	31.7861
0.2	0.637978	27.4158
0.205	0.511941	23.0212
0.21	0.407344	18.8758
0.215	0.32249	15.1425
0.22	0.255117	11.8882
0.225	0.202814	9.10905
0.23	0.163315	6.75617
0.235	0.134665	4.75566
0.24	0.115313	3.02218
0.245	0.104146	1.46672
0.25	0.100498	2.28603e-05
0.255	0.104146	-1.46668
0.26	0.115312	-3.02213
0.265	0.134664	-4.75559
0.27	0.163313	-6.75609
0.275	0.202813	-9.10895
0.28	0.255115	-11.8881
0.285	0.322488	-15.1424
0.29	0.407341	-18.8756
0.295	0.511936	-23.0209
0.3	0.637971	-27.4155
0.305	0.786056	-31.7857
0.31	0.955167	-35.7574
0.315	1.14225	-38.9034
0.32	1.34216	-40.8273
0.325	1.54803	-41.2621
0.33	1.75218	-40.1468
0.335	1.94718	-37.6449
0.34	2.12688	-34.0963
0.345	2.28711	-29.926
0.35	2.4258	-25.548
0.355	2.5428	-21.2971
0.36	2.63937	-17.3999
0.365	2.7176	-13.9778
0.37	2.78	-11.0691
0.375	2.82912	-8.65551
0.38	2.8673	-6.68616
0.385	2.89661	-5.09557
0.39	2.91877	-3.81502
0.395	2.93517	-2.77891
0.4	2.94687	-1.92756
0.405	2.95466	-1.20766
0.41	2.95908	-0.571344
0.415	2.96044	0.0253963
0.42	2.95883	0.624778
0.425	2.95412	1.26942
0.43	2.94598	2.00464
0.435	2.93384	2.88077
0.44	2.91684	3.95526
0.445	2.89384	5.29445
0.45	2.86333	6.97434
0.455	2.82339	9.07964
0.46	2.77168	11.6998
0.465	2.70539	14.9201
0.47	2.62136	18.806
0.475	2.51618	23.3792
0.48	2.38651	28.5851
0.485	2.22955	34.257
0.49	2.04367	40.0881
0.495	1.82915	45.6272
0.5	1.5888	50.3201
0.505	1.32831	53.6013
0.51	1.0559	55.0228
0.515	0.781543	54.3751
0.52	0.515468	51.7482
0.525	0.266765	47.5047
0.53	0.0422308	42.1761
0.535	-0.154139	36.3305
0.54	-0.321045	30.4627
0.545	-0.459336	24.9317
0.55	-0.571283	19.949
0.555	-0.659885	15.5988
0.56	-0.728312	11.8714
0.565	-0.779523	8.6974
0.57	-0.816038	5.97418
0.575	-0.839819	3.58334
0.58	-0.852219	1.40092
0.585	-0.853967	-0.698146
0.59	-0.845168	-2.83888
0.595	-0.825301	-5.14637
0.6	-0.793219	-7.74523
0.605	-0.74716	-10.7565
0.61	-0.684783	-14.2896
0.615	-0.603254	-18.4276
0.62	-0.499439	-23.2034
0.625	-0.370232	-28.5682
0.63	-0.213044	-34.3562
0.635	-0.0264709	-40.2582
0.64	0.188978	-45.8206
0.645	0.430246	-50.4893
0.65	0.691445	-53.7063
0.655	0.964154	-55.0387
0.66	1.23836	-54.298
0.665	1.50385	-51.5966
0.67	1.75168	-47.3144
0.675	1.97526	-41.9928
0.68	2.17083	-36.2025
0.685	2.33733	-30.436
0.69	2.47583	-25.0498
0.695	2.58882	-20.2548
0.7	2.67952	-16.1392
0.705	2.75135	-12.7027
0.71	2.80759	-9.8914
0.715	2.85117	-7.62446
0.72	2.88459	-5.81253
0.725	2.90991	-4.36869
0.73	2.92876	-3.21381
0.735	2.94241	-2.27836
0.74	2.95181	-1.50207
0.745	2.95761	-0.832469
0.75	2.96023	-0.222822
0.755	2.95987	0.370135
0.76	2.95649	0.988498
0.765	2.94987	1.67545
0.77	2.93954	2.47735
0.775	2.92482	3.44557
0.78	2.90472	4.63762
0.785	2.87796	6.11729
0.79	2.84295	7.95276
0.795	2.79773	10.2116
0.8	2.74003	12.9512
0.805	2.66736	16.203
0.81	2.57717	19.9507
0.815	2.46717	24.1034
0.82	2.33577	28.4711
0.825	2.1826	32.7538
0.83	2.00903	36.5581
0.835	1.81854	39.453
0.84	1.61666	41.0589
0.845	1.41049	41.1454
0.85	1.20777	39.6973
0.855	1.01574	36.919
0.86	0.840196	33.1745
0.865	0.684895	28.8916
0.87	0.551508	24.4692
0.875	0.439912	20.2174
0.88	0.348712	16.3351
0.885	0.27578	12.9187
0.89	0.218718	9.98484
0.895	0.175186	7.49721
0.9	0.143114	5.38837
0.905	0.120809	3.5757
0.91	0.10701	1.97083
0.915	0.100903	0.484409
0.92	0.102117	-0.972474
0.925	0.110726	-2.48849
0.93	0.127249	-4.15274
0.935	0.15265	-6.05453
0.94	0.188336	-8.28105
0.945	0.236134	-10.9112
0.95	0.298221	-14.0042
0.955	0.376986	-17.5814
0.96	0.47478	-21.6025
0.965	0.593543	-25.9393
0.97	0.734311	-30.3554
0.975	0.89666	-34.5069
0.98	1.07824	-37.9768
0.985	1.27459	-40.3473
0.99	1.47934	-41.2982
0.995	1.68497	-40.6944
