0.000000000000000000e+00 1.290039999999999853e+00 2.084830000000000183e+00 2.721270000000000078e+00 2.804570000000000007e+00 3.440660000000000274e+00 4.224619999999999820e+00 5.223819999999999908e+00 7.051999999999999602e+00 8.050519999999998788e+00 8.812799999999999301e+00 8.867229999999999279e+00 6.158610999999998725e+00 6.212869999999998782e+00 6.969737999999998657e+00 7.822833999999998511e+00 -1.604695800000000361e+01 -1.519308700000000023e+01 -1.441183700000000023e+01 -1.370320800000000183e+01 -1.327093599999999718e+01 -1.256213499999999961e+01 -1.177546700000000079e+01 -1.077618000000000009e+01 -8.947969999999997981e+00 -7.948682999999999943e+00 -7.162015000000000242e+00 -6.453214000000000006e+00 -6.020924700000000129e+00 -5.311778869999999486e+00 -4.514274499999999968e+00 -3.224156999999999940e+00
-1.290039999999999853e+00 0.000000000000000000e+00 7.947900000000003295e-01 1.431230000000000224e+00 1.514530000000000154e+00 2.150620000000000420e+00 2.934580000000000410e+00 3.933780000000000054e+00 5.761960000000000193e+00 6.760480000000000267e+00 7.522759999999999891e+00 7.577189999999999870e+00 4.868570999999999316e+00 4.922829999999999373e+00 5.679697999999999247e+00 6.532793999999999102e+00 7.663001999999998759e+00 -1.648312699999999964e+01 -1.570187699999999964e+01 -1.499324800000000124e+01 -1.456097599999999659e+01 -1.385217499999999902e+01 -1.306550700000000020e+01 -1.206621999999999950e+01 -1.023800999999999739e+01 -9.238723000000000241e+00 -8.452054999999999652e+00 -7.743254000000000303e+00 -7.310964699999999539e+00 -6.601818869999998896e+00 -5.804314500000000265e+00 -4.514196999999999349e+00
-2.084830000000000183e+00 -7.947900000000003295e-01 0.000000000000000000e+00 6.364399999999998947e-01 7.197399999999998244e-01 1.355830000000000091e+00 2.139790000000000081e+00 3.138989999999999725e+00 4.967169999999999419e+00 5.965689999999999493e+00 6.727969999999999118e+00 6.782399999999999096e+00 4.073780999999998542e+00 4.128039999999998599e+00 4.884907999999998474e+00 5.738003999999998328e+00 6.868211999999997985e+00 7.722082999999997810e+00 -1.649666700000000219e+01 -1.578803800000000201e+01 -1.535576599999999736e+01 -1.464696499999999979e+01 -1.386029700000000098e+01 -1.286101000000000028e+01 -1.103279999999999816e+01 -1.003351299999999924e+01 -9.246845000000000425e+00 -8.538043999999999301e+00 -8.105754700000000312e+00 -7.396608869999999669e+00 -6.599104500000000151e+00 -5.308987000000000123e+00
-2.721270000000000078e+00 -1.431230000000000224e+00 -6.364399999999998947e-01 0.000000000000000000e+00 8.329999999999992966e-02 7.193900000000001960e-01 1.503350000000000186e+00 2.502549999999999830e+00 4.330729999999999968e+00 5.329250000000000043e+00 6.091530000000000555e+00 6.145960000000000534e+00 3.437341000000000424e+00 3.491600000000000481e+00 4.248468000000000799e+00 5.101564000000000654e+00 6.231772000000001199e+00 7.085643000000001024e+00 7.866893000000001024e+00 -1.642447800000000058e+01 -1.599220599999999770e+01 -1.528340500000000013e+01 -1.449673700000000132e+01 -1.349745000000000061e+01 -1.166923999999999850e+01 -1.066995299999999958e+01 -9.883285000000000764e+00 -9.174483999999999639e+00 -8.742194700000000651e+00 -8.033048870000000008e+00 -7.235544499999999601e+00 -5.945427000000000461e+00
-2.804570000000000007e+00 -1.514530000000000154e+00 -7.197399999999998244e-01 -8.329999999999992966e-02 0.000000000000000000e+00 6.360900000000002663e-01 1.420050000000000257e+00 2.419249999999999901e+00 4.247429999999999595e+00 5.245949999999999669e+00 6.008229999999999293e+00 6.062659999999999272e+00 3.354040999999999162e+00 3.408299999999999219e+00 4.165167999999999537e+00 5.018263999999999392e+00 6.148471999999999937e+00 7.002342999999999762e+00 7.783592999999999762e+00 8.492221999999999937e+00 -1.607550599999999719e+01 -1.536670499999999961e+01 -1.458003700000000080e+01 -1.358075000000000010e+01 -1.175253999999999799e+01 -1.075325300000000084e+01 -9.966585000000000250e+00 -9.257784000000000901e+00 -8.825494700000000137e+00 -8.116348869999999494e+00 -7.318844499999999975e+00 -6.028726999999999947e+00
-3.440660000000000274e+00 -2.150620000000000420e+00 -1.355830000000000091e+00 -7.193900000000001960e-01 -6.360900000000002663e-01 0.000000000000000000e+00 7.839599999999999902e-01 1.783159999999999634e+00 3.611339999999999772e+00 4.609859999999999403e+00 5.372139999999999915e+00 5.426569999999999894e+00 2.717950999999999784e+00 2.772209999999999841e+00 3.529077999999999715e+00 4.382174000000000014e+00 5.512382000000000559e+00 6.366253000000000384e+00 7.147503000000000384e+00 7.856132000000000559e+00 8.288403999999999883e+00 -1.600279499999999899e+01 -1.521612700000000018e+01 -1.421684000000000125e+01 -1.238862999999999914e+01 -1.138934300000000022e+01 -1.060267500000000140e+01 -9.893874000000000279e+00 -9.461584699999999515e+00 -8.752438869999998872e+00 -7.954934500000000241e+00 -6.664817000000000213e+00
-4.224619999999999820e+00 -2.934580000000000410e+00 -2.139790000000000081e+00 -1.503350000000000186e+00 -1.420050000000000257e+00 -7.839599999999999902e-01 0.000000000000000000e+00 9.991999999999996440e-01 2.827379999999999782e+00 3.825899999999999856e+00 4.588179999999999481e+00 4.642609999999999459e+00 1.933990999999999350e+00 1.988249999999999407e+00 2.745117999999999281e+00 3.598213999999999135e+00 4.728421999999999237e+00 5.582292999999999061e+00 6.363542999999999061e+00 7.072171999999999237e+00 7.504443999999999448e+00 8.213244999999998797e+00 -1.600008700000000061e+01 -1.500079999999999991e+01 -1.317258999999999780e+01 -1.217330300000000065e+01 -1.138663500000000006e+01 -1.067783400000000071e+01 -1.024554469999999995e+01 -9.536398869999999306e+00 -8.738894500000000676e+00 -7.448776999999999759e+00
-5.223819999999999908e+00 -3.933780000000000054e+00 -3.138989999999999725e+00 -2.502549999999999830e+00 -2.419249999999999901e+00 -1.783159999999999634e+00 -9.991999999999996440e-01 0.000000000000000000e+00 1.828180000000000138e+00 2.826700000000000212e+00 3.588980000000000281e+00 3.643410000000000259e+00 9.347910000000001496e-01 9.890500000000002068e-01 1.745918000000000081e+00 2.599013999999999935e+00 3.729222000000000037e+00 4.583092999999999861e+00 5.364342999999999861e+00 6.072972000000000037e+00 6.505244000000000248e+00 7.214045000000000485e+00 8.000713000000001074e+00 -1.600000000000000000e+01 -1.417178999999999789e+01 -1.317250299999999896e+01 -1.238583500000000015e+01 -1.167703399999999903e+01 -1.124474470000000004e+01 -1.053559886999999939e+01 -9.738094499999998988e+00 -8.447976999999999848e+00
-7.051999999999999602e+00 -5.761960000000000193e+00 -4.967169999999999419e+00 -4.330729999999999968e+00 -4.247429999999999595e+00 -3.611339999999999772e+00 -2.827379999999999782e+00 -1.828180000000000138e+00 0.000000000000000000e+00 9.985200000000000742e-01 1.760800000000000143e+00 1.815230000000000121e+00 -8.933889999999999887e-01 -8.391299999999999315e-01 -8.226199999999994628e-02 7.708340000000000192e-01 1.901042000000000121e+00 2.754913000000000167e+00 3.536163000000000167e+00 4.244792000000000343e+00 4.677064000000000554e+00 5.385865000000000791e+00 6.172533000000000492e+00 7.171820000000000306e+00 -1.599996999999999758e+01 -1.500068299999999866e+01 -1.421401499999999984e+01 -1.350521399999999872e+01 -1.307292469999999973e+01 -1.236377886999999909e+01 -1.156627449999999868e+01 -1.027615699999999954e+01
-8.050519999999998788e+00 -6.760480000000000267e+00 -5.965689999999999493e+00 -5.329250000000000043e+00 -5.245949999999999669e+00 -4.609859999999999403e+00 -3.825899999999999856e+00 -2.826700000000000212e+00 -9.985200000000000742e-01 0.000000000000000000e+00 7.622800000000000686e-01 8.167100000000000470e-01 -1.891909000000000063e+00 -1.837650000000000006e+00 -1.080782000000000131e+00 -2.276860000000001660e-01 9.025219999999999354e-01 1.756393000000000093e+00 2.537643000000000093e+00 3.246272000000000268e+00 3.678544000000000480e+00 4.387345000000000717e+00 5.174013000000000417e+00 6.173300000000000232e+00 8.001509999999999678e+00 -1.599920299999999784e+01 -1.521253499999999903e+01 -1.450373399999999791e+01 -1.407144469999999892e+01 -1.336229886999999827e+01 -1.256479449999999787e+01 -1.127467699999999873e+01
