-2.364237828288742804e+01 -2.066136516848116145e+01 -1.745020627885233822e+01 -1.478193530487864571e+01 -1.240917991486544203e+01 -1.022392483573243993e+01 -8.602976610362977894e+00 -7.199367174327133689e+00 -6.012808609339488797e+00 -5.155325111463316290e+00 -4.643666230700094211e+00 -4.220124279550466539e+00 -4.119867390538422214e+00 -4.357631342029228527e+00 -4.904466175983182907e+00 -5.370470158046162901e+00 -6.190813503419795083e+00 -7.361727428843724219e+00 -8.776901013179926991e+00 -1.041400099290642522e+01 -1.254009353664548954e+01 -1.489800459784058795e+01 -1.749659847111505684e+01 -2.030640197223513965e+01 -2.324564626071622087e+01 -2.782621249983946399e+01 -2.714461334792361313e+01 -2.872807317595785648e+01 -2.873689500324529078e+01 -2.662184611316925853e+01
-2.641606026616446812e+01 -2.274690694267967572e+01 -2.091200040259927917e+01 -1.760773987010675512e+01 -1.480558046137461226e+01 -1.227563281827637098e+01 -1.047145809954415441e+01 -8.755704471691130308e+00 -7.327958530727623376e+00 -6.190651122351792601e+00 -5.414668477327447604e+00 -4.727549087409660622e+00 -4.357631342029228527e+00 -4.327580948305591590e+00 -4.548901022804593630e+00 -4.678027809093289413e+00 -5.201124004782479382e+00 -6.118862912064509274e+00 -7.248704777896138651e+00 -8.601553483943034095e+00 -1.044327813127419802e+01 -1.255502137305036925e+01 -1.488176292061507588e+01 -1.736771326690129769e+01 -2.076080006297912206e+01 -2.283665552259694209e+01 -2.710642810094348576e+01 -2.870874019047817072e+01 -2.873365111018020102e+01 -2.841083941350162689e+01
-2.885611215500739135e+01 -2.657310162742044568e+01 -2.498900605492433513e+01 -2.074906440527145435e+01 -1.751972363199265104e+01 -1.478955231113036461e+01 -1.279952864253110256e+01 -1.070747136721807102e+01 -9.014025126063883064e+00 -7.615465619430615618e+00 -6.565513814817463434e+00 -5.567428320750461346e+00 -4.904466175983182907e+00 -4.548901022804593630e+00 -4.391330626202663012e+00 -4.149459912618366886e+00 -4.407752524729408705e+00 -5.032968127702083017e+00 -5.877839407642859726e+00 -6.951011295320339123e+00 -8.595962331641462839e+00 -1.047057463081658213e+01 -1.240911159966327837e+01 -1.468243538696507500e+01 -1.752262759427282290e+01 -2.049106806724638830e+01 -2.275735391948500563e+01 -2.779437726056409019e+01 -2.873339292571319703e+01 -2.873023925534976186e+01
-2.875742801283766426e+01 -2.875811741669338772e+01 -2.754100311030118675e+01 -2.415317256976260651e+01 -2.030990321844359059e+01 -1.734724036874877129e+01 -1.494007232900217375e+01 -1.274098440646687536e+01 -1.072459863163244265e+01 -9.047246553550330361e+00 -7.685544080980823090e+00 -6.366536265517839688e+00 -5.370470158046162901e+00 -4.678027809093289413e+00 -4.149459912618366886e+00 -3.613958196507644161e+00 -3.628110632214143649e+00 -4.018557680821693623e+00 -4.619065530259937269e+00 -5.467094811383781838e+00 -6.899163164668165038e+00 -8.508386471513100346e+00 -1.026847907945087890e+01 -1.239925560052721210e+01 -1.471979219749697876e+01 -1.752690881751906105e+01 -2.012191375072693589e+01 -2.296124166903949870e+01 -2.694720868186801610e+01 -2.832695743566188540e+01
-2.880270775594213006e+01 -2.764076241391776989e+01 -2.876221005698339539e+01 -2.668153503980945729e+01 -2.400680323649740089e+01 -2.064279284756965183e+01 -1.733761361582681815e+01 -1.501857024711601341e+01 -1.266829192252082770e+01 -1.071371014295423230e+01 -9.027006123408176208e+00 -7.444980752286410208e+00 -6.190813503419795083e+00 -5.201124004782479382e+00 -4.407752524729408705e+00 -3.628110632214143649e+00 -3.458469160378046414e+00 -3.623263242011764973e+00 -3.987259034308110905e+00 -4.594791394470902901e+00 -5.808506256004321244e+00 -7.146247677925937403e+00 -8.653003461728609125e+00 -1.043536855525214513e+01 -1.255579857992351123e+01 -1.488201573810163936e+01 -1.755387559688031018e+01 -2.046346355788912774e+01 -2.324417001104689007e+01 -2.689332553926512759e+01
-2.657772391021336844e+01 -2.876064940711865248e+01 -2.874669986646459918e+01 -2.880654512172090875e+01 -2.650456534416180077e+01 -2.283916091433973250e+01 -2.052265379233064735e+01 -1.761132426942239348e+01 -1.500612315970176525e+01 -1.270117516413464109e+01 -1.075314989673081634e+01 -8.897703994797915072e+00 -7.361727428843724219e+00 -6.118862912064509274e+00 -5.032968127702083017e+00 -4.018557680821693623e+00 -3.623263242011764973e+00 -3.524218670416104260e+00 -3.604106839104014526e+00 -3.963571075812710287e+00 -4.942180829682929932e+00 -6.004299552243317351e+00 -7.224966126459518634e+00 -8.760924794582715336e+00 -1.061557918581179116e+01 -1.261969035167492947e+01 -1.481985285167630906e+01 -1.739855582249715482e+01 -2.084776931435815683e+01 -2.293502503869686393e+01
-2.343800090847202711e+01 -2.716167707578776813e+01 -2.685553222239851223e+01 -2.877141778588741872e+01 -2.760782684181342717e+01 -2.563890508065650664e+01 -2.356918722230494012e+01 -2.032325993230018213e+01 -1.739843447313458569e+01 -1.494592976128281769e+01 -1.277516121359280810e+01 -1.063469822737896919e+01 -8.776901013179926991e+00 -7.248704777896138651e+00 -5.877839407642859726e+00 -4.619065530259937269e+00 -3.987259034308110905e+00 -3.604106839104014526e+00 -3.420440506005519410e+00 -3.564085959903016132e+00 -4.303894925548536143e+00 -5.091410495391680335e+00 -6.057714166760098884e+00 -7.291680230746655056e+00 -8.870914231908361813e+00 -1.059517087403967928e+01 -1.263430548697664868e+01 -1.492388998199871963e+01 -1.734842784003861382e+01 -2.074140638405193471e+01
-2.022511124606965893e+01 -2.304177303974083912e+01 -2.794581298969121619e+01 -2.865019840502428394e+01 -2.874912932432454227e+01 -2.867196327807403833e+01 -2.711870421563980571e+01 -2.320618625549275649e+01 -2.063434875550257885e+01 -1.741936310049735326e+01 -1.482931660513509797e+01 -1.246149048352946309e+01 -1.041400099290642522e+01 -8.601553483943034095e+00 -6.951011295320339123e+00 -5.467094811383781838e+00 -4.594791394470902901e+00 -3.963571075812710287e+00 -3.564085959903016132e+00 -3.504176852654888652e+00 -4.032674128529014190e+00 -4.562008191858295980e+00 -5.251526378950177154e+00 -6.246532339658839028e+00 -7.557872136518965611e+00 -9.000620398120043220e+00 -1.069642390325274306e+01 -1.275725721889795494e+01 -1.493911552487656813e+01 -1.747723049336450529e+01
-1.764583511498013380e+01 -2.083613981708435858e+01 -2.453443341160161140e+01 -2.591179847517179624e+01 -2.759821760889635200e+01 -2.874594219440507104e+01 -2.828444373632495612e+01 -2.623555634081318999e+01 -2.432302245735566970e+01 -2.020375160265345471e+01 -1.756132731830468430e+01 -1.497674144855795575e+01 -1.254009353664548954e+01 -1.044327813127419802e+01 -8.595962331641462839e+00 -6.899163164668165038e+00 -5.808506256004321244e+00 -4.942180829682929932e+00 -4.303894925548536143e+00 -4.032674128529014190e+00 -4.271451669216211222e+00 -4.479688205785592459e+00 -4.856095331996752584e+00 -5.536388806755004666e+00 -6.550144424569456447e+00 -7.685623589723585170e+00 -9.096222270288672362e+00 -1.084724272576140791e+01 -1.279067827686434455e+01 -1.484963799421372954e+01
-1.478787699670965772e+01 -1.761041327794139377e+01 -2.063726367570649600e+01 -2.298434090571704758e+01 -2.689167035767822611e+01 -2.803130837043079637e+01 -2.870990674207787663e+01 -2.875899534503973243e+01 -2.764208543612672031e+01 -2.458192644394279114e+01 -2.101875258335619279e+01 -1.751690461634467155e+01 -1.489800459784058795e+01 -1.255502137305036925e+01 -1.047057463081658213e+01 -8.508386471513100346e+00 -7.146247677925937403e+00 -6.004299552243317351e+00 -5.091410495391680335e+00 -4.562008191858295980e+00 -4.479688205785592459e+00 -4.308192384225971949e+00 -4.342236948021103160e+00 -4.738188594054359548e+00 -5.441949327981266293e+00 -6.264523806419018293e+00 -7.413907112700906410e+00 -8.870732668824649281e+00 -1.053955131131452561e+01 -1.237903147318137620e+01
-1.249696588516511220e+01 -1.483757988010322393e+01 -1.770819853293918200e+01 -2.063913137741170090e+01 -2.344439494621308029e+01 -2.724242482064650872e+01 -2.867455761244289292e+01 -2.868296401702440690e+01 -2.828270782239408732e+01 -2.874553000200661401e+01 -2.480564743352887902e+01 -2.031554388907325759e+01 -1.749659847111505684e+01 -1.488176292061507588e+01 -1.240911159966327837e+01 -1.026847907945087890e+01 -8.653003461728609125e+00 -7.224966126459518634e+00 -6.057714166760098884e+00 -5.251526378950177154e+00 -4.856095331996752584e+00 -4.342236948021103160e+00 -4.116896416187334928e+00 -4.230974585855851622e+00 -4.677984843604086507e+00 -5.215839396451015020e+00 -6.097426648006068817e+00 -7.279394670845356963e+00 -8.684176029026200894e+00 -1.027859183498120821e+01
-1.041523361649489665e+01 -1.260823898982208924e+01 -1.496925411000938944e+01 -1.720804505158289999e+01 -2.020017339614463125e+01 -2.296286807093110127e+01 -2.678311318703923050e+01 -2.867595364880650521e+01 -2.868501983678441647e+01 -2.821476710069565286e+01 -2.627386986505153743e+01 -2.375832804333835568e+01 -2.030640197223513965e+01 -1.736771326690129769e+01 -1.468243538696507500e+01 -1.239925560052721210e+01 -1.043536855525214513e+01 -8.760924794582715336e+00 -7.291680230746655056e+00 -6.246532339658839028e+00 -5.536388806755004666e+00 -4.738188594054359548e+00 -4.230974585855851622e+00 -4.119285496640785915e+00 -4.262202071954095395e+00 -4.510498520399655931e+00 -5.110514763624864898e+00 -6.018504618920082372e+00 -7.160372611370958928e+00 -8.468037743486116042e+00
-8.597510793981742339e+00 -1.047716332200886136e+01 -1.251144354077710297e+01 -1.500029262353336890e+01 -1.782630603299527650e+01 -2.021270835038466274e+01 -2.393827540178055457e+01 -2.810313723680581077e+01 -2.869872310661607528e+01 -2.870076954308649775e+01 -2.735933717632314455e+01 -2.662184393100236335e+01 -2.324564626071622087e+01 -2.076080006297912206e+01 -1.752262759427282290e+01 -1.471979219749697876e+01 -1.255579857992351123e+01 -1.061557918581179116e+01 -8.870914231908361813e+00 -7.557872136518965611e+00 -6.550144424569456447e+00 -5.441949327981266293e+00 -4.677984843604086507e+00 -4.262202071954095395e+00 -4.085283173509954402e+00 -4.033453863015038721e+00 -4.363959677707427431e+00 -4.998100544805446077e+00 -5.826495606833143270e+00 -6.894002888387447570e+00
-7.016966270230133418e+00 -8.622241882875371743e+00 -1.042810723469504985e+01 -1.246468757828807306e+01 -1.503405858685215968e+01 -1.732798209224380415e+01 -2.068063920640987163e+01 -2.378219124881679747e+01 -2.674600374308149497e+01 -2.761795336777724330e+01 -2.869552211337849457e+01 -2.789077687408985895e+01 -2.782621249983946399e+01 -2.283665552259694209e+01 -2.049106806724638830e+01 -1.752690881751906105e+01 -1.488201573810163936e+01 -1.261969035167492947e+01 -1.059517087403967928e+01 -9.000620398120043220e+00 -7.685623589723585170e+00 -6.264523806419018293e+00 -5.215839396451015020e+00 -4.510498520399655931e+00 -4.033453863015038721e+00 -3.689259935679287228e+00 -3.762408143024198903e+00 -4.138935018495907059e+00 -4.715151873909412039e+00 -5.519085824593341627e+00
-5.867637487810163144e+00 -7.226680268555762510e+00 -8.733871872340175813e+00 -1.062536400347932108e+01 -1.289574118610956788e+01 -1.504287379974295114e+01 -1.746335208457508159e+01 -2.052421966179770507e+01 -2.344334170970695297e+01 -2.633706079540647949e+01 -2.850104254836650597e+01 -2.871592023455851717e+01 -2.714461334792361313e+01 -2.710642810094348576e+01 -2.275735391948500563e+01 -2.012191375072693589e+01 -1.755387559688031018e+01 -1.481985285167630906e+01 -1.263430548697664868e+01 -1.069642390325274306e+01 -9.096222270288672362e+00 -7.413907112700906410e+00 -6.097426648006068817e+00 -5.110514763624864898e+00 -4.363959677707427431e+00 -3.762408143024198903e+00 -3.602554388206572700e+00 -3.718107797670170633e+00 -4.022384855089867095e+00 -4.606193653363673590e+00
-4.975199454976264590e+00 -6.043900559493133429e+00 -7.285239356789718457e+00 -8.884478283289853451e+00 -1.086886311399108607e+01 -1.290306841236951207e+01 -1.498672992832732120e+01 -1.744286787653863513e+01 -2.014536228549718899e+01 -2.308247150043007423e+01 -2.696811315646881368e+01 -2.856029833454594424e+01 -2.872807317595785648e+01 -2.870874019047817072e+01 -2.779437726056409019e+01 -2.296124166903949870e+01 -2.046346355788912774e+01 -1.739855582249715482e+01 -1.492388998199871963e+01 -1.275725721889795494e+01 -1.084724272576140791e+01 -8.870732668824649281e+00 -7.279394670845356963e+00 -6.018504618920082372e+00 -4.998100544805446077e+00 -4.138935018495907059e+00 -3.718107797670170633e+00 -3.554773045192279657e+00 -3.585435313517738809e+00 -3.925795518284513008e+00
-4.320077853766171927e+00 -5.131908528071061681e+00 -6.113072877341458877e+00 -7.476043061418123692e+00 -9.177378619415311078e+00 -1.085197103101337035e+01 -1.278039723288544671e+01 -1.502354963130374266e+01 -1.748800006342129265e+01 -2.076294858183134195e+01 -2.369366445327939630e+01 -2.596432442499391158e+01 -2.873689500324529078e+01 -2.873365111018020102e+01 -2.873339292571319703e+01 -2.694720868186801610e+01 -2.324417001104689007e+01 -2.084776931435815683e+01 -1.734842784003861382e+01 -1.493911552487656813e+01 -1.279067827686434455e+01 -1.053955131131452561e+01 -8.684176029026200894e+00 -7.160372611370958928e+00 -5.826495606833143270e+00 -4.715151873909412039e+00 -4.022384855089867095e+00 -3.585435313517738809e+00 -3.352925595493895905e+00 -3.490073052491895922e+00
-4.084748542305580266e+00 -4.637062077054793896e+00 -5.352700250126561698e+00 -6.430512776576988720e+00 -7.904066882274043415e+00 -9.227492962346383720e+00 -1.090026645358905810e+01 -1.283178001996760287e+01 -1.516351405495589866e+01 -1.755003134399903786e+01 -2.112478225969068646e+01 -2.351877534281060633e+01 -2.662184611316925853e+01 -2.841083941350162689e+01 -2.873023925534976186e+01 -2.832695743566188540e+01 -2.689332553926512759e+01 -2.293502503869686393e+01 -2.074140638405193471e+01 -1.747723049336450529e+01 -1.484963799421372954e+01 -1.237903147318137620e+01 -1.027859183498120821e+01 -8.468037743486116042e+00 -6.894002888387447570e+00 -5.519085824593341627e+00 -4.606193653363673590e+00 -3.925795518284513008e+00 -3.490073052491895922e+00 -3.443889366082710790e+00
