0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.018823962556281049e-02 2.520380571594523465e-03 9.950928517300254225e-03 9.916912555221394851e-03
4.027944649637038577e-02 2.536675758792017888e-03 9.889530434251819074e-03 9.814636602156022807e-03
4.027292846747426713e-02 2.548829869377148248e-03 9.815983793418633224e-03 9.693624952664020231e-03
4.016855852579695463e-02 2.556802669734834811e-03 9.730500548549701756e-03 9.554417940529164044e-03
3.996677713152226724e-02 2.560569061914392403e-03 9.633327137562675349e-03 9.397643390795722834e-03
3.966859326489186738e-02 2.560118767252966571e-03 9.524744915768212916e-03 9.224016206992098621e-03
3.927558405540249042e-02 2.555456027281886172e-03 9.405070400180483986e-03 9.034337440795457350e-03
3.878989272651847675e-02 2.546599329631659293e-03 9.274655274526196619e-03 8.829492702979164012e-03
3.821422445186731243e-02 2.533581163809753983e-03 9.133886105304486400e-03 8.610449773914057026e-03
3.755183959414816475e-02 2.516447809110504072e-03 8.983183722275012856e-03 8.378255277199474563e-03
3.680654369166747736e-02 2.495259154566895413e-03 8.823002222310364490e-03 8.134030291823328082e-03
3.598267347588801623e-02 2.470088548785662370e-03 8.653827563801053807e-03 7.878964797081272967e-03
3.508507815329230811e-02 2.441022675713993596e-03 8.476175729784558160e-03 7.614310870584845535e-03
3.411909517297428279e-02 2.408161450840574317e-03 8.290590451571945227e-03 7.341374593016788790e-03
3.309051973423557391e-02 2.371617930988540075e-03 8.097640500575693442e-03 7.061506653428253726e-03
3.200556737196771917e-02 2.331518229648726990e-03 7.897916573806330193e-03 6.776091694960257455e-03
3.087082909635238681e-02 2.288001428653681571e-03 7.692027817398618128e-03 6.486536491561228565e-03
2.969321875998824287e-02 2.241219475825912549e-03 7.480598051629581448e-03 6.194257099718124271e-03
2.847991257964108819e-02 2.191337056974765416e-03 7.264261779088361688e-03 5.900665183089145657e-03
2.723828104732993818e-02 2.138531429209744074e-03 7.043660073688139123e-03 5.607153759480623494e-03
2.597581381775495440e-02 2.082992200961408628e-03 6.819436460721637824e-03 5.315082665814694664e-03
2.470003854232914048e-02 2.024921042379872020e-03 6.592232905814591690e-03 5.025764074430897482e-03
2.341843501520244827e-02 1.964531307998737455e-03 6.362686032192058257e-03 4.740448420201563186e-03
2.213834637954681037e-02 1.902047551867243553e-03 6.131423680179923230e-03 4.460311109806477069e-03
2.086688948515320538e-02 1.837704913989474933e-03 5.899061909716986352e-03 4.186440380032028889e-03
1.961086676117193561e-02 1.771748356160838958e-03 5.666202525790745535e-03 3.919826649927016238e-03
1.837668214141006603e-02 1.704431725496130144e-03 5.433431178685681553e-03 3.661353671957353045e-03
