2.731737540481914417e-01 2.259035310637489136e-01 2.304670851080123928e-01 2.704556297800471687e-01
2.724473409412250247e-01 2.252992738038270548e-01 2.307069103239694496e-01 2.715464749309785542e-01
2.704052139583251746e-01 2.235910096904664690e-01 2.313962261718021940e-01 2.746075501794060791e-01
2.674131200060401725e-01 2.210602972011742606e-01 2.324531588599589582e-01 2.790734239328265254e-01
2.639501395316561916e-01 2.180842520541483587e-01 2.337662088588715048e-01 2.841993995553238617e-01
2.604767705053583349e-01 2.150405441324203248e-01 2.352203531793924662e-01 2.892623321828288185e-01
2.573400850267079654e-01 2.122360837455696814e-01 2.367171464101157641e-01 2.937066848176065337e-01
2.547394912688139001e-01 2.098766612876246107e-01 2.381839541989358433e-01 2.971998932446255348e-01
2.527421243624741187e-01 2.080712331423846262e-01 2.395737900580586777e-01 2.996128524370825774e-01
2.513217803020137975e-01 2.068538025024509730e-01 2.408602270678696644e-01 3.009641901276654541e-01
2.503996303304569238e-01 2.062083386741148106e-01 2.420312765571987768e-01 3.013607544382294057e-01
2.498759527644102696e-01 2.060893502147779777e-01 2.430842383403403195e-01 3.009504586804713777e-01
2.496506588221253931e-01 2.064363365000962958e-01 2.440220319509131264e-01 2.998909727268651570e-01
2.496344678845026366e-01 2.071830033831939810e-01 2.448508064873262113e-01 2.983317222449771156e-01
2.497536117312298687e-01 2.082627889376042762e-01 2.455784487378059600e-01 2.964051505933598674e-01
2.499506032854458826e-01 2.096120391572083574e-01 2.462136608576098173e-01 2.942236966997359704e-01
2.501828983029010245e-01 2.111717626593733188e-01 2.467653830515322000e-01 2.918799559861934290e-01
2.504206274296544299e-01 2.128885389954520979e-01 2.472424249263408536e-01 2.894484086485526464e-01
2.506440933498750856e-01 2.147149141454623711e-01 2.476532275869455235e-01 2.869877649177171031e-01
2.508414058922842638e-01 2.166094722255753890e-01 2.480057125364198145e-01 2.845434093457204772e-01
2.510064277564528767e-01 2.185366926584473846e-01 2.483071916798066936e-01 2.821496879052931006e-01
2.511370863215249827e-01 2.204666604978288980e-01 2.485643220866364800e-01 2.798319310940095561e-01
2.512340431695038734e-01 2.223746764995178371e-01 2.487830939759306248e-01 2.776081863550476370e-01
2.512996819393541470e-01 2.242408023905718972e-01 2.489688430585750845e-01 2.754906726114988436e-01
2.513373634159142278e-01 2.260493699853360905e-01 2.491262801090237955e-01 2.734869864897259695e-01
2.513508957763799789e-01 2.277884776358932439e-01 2.492595319798230347e-01 2.716010946079036592e-01
2.513441723914551784e-01 2.294494928973834225e-01 2.493721894248381310e-01 2.698341452863231571e-01
2.513209363693377218e-01 2.310265759402254926e-01 2.494673581196936163e-01 2.681851295707430860e-01
2.512846383539080186e-01 2.325162341886499173e-01 2.495477101660222297e-01 2.666514172914197789e-01
2.512383609987763888e-01 2.339169150363897554e-01 2.496155341329335531e-01 2.652291898319003582e-01
2.511847895976643263e-01 2.352286403960210381e-01 2.496727823220316611e-01 2.639137876842829189e-01
2.511262134153520731e-01 2.364526843324386007e-01 2.497211144464248633e-01 2.626999878057844073e-01
2.510645463499314722e-01 2.375912931105550185e-01 2.497619373012442412e-01 2.615822232382692958e-01
2.510013587649592703e-01 2.386474456061085381e-01 2.497964402889497337e-01 2.605547553399824023e-01
2.509379147894321149e-01 2.396246511136058410e-01 2.498256268644057088e-01 2.596118072325563353e-01
2.508752112292088610e-01 2.405267810528641803e-01 2.498503420991381452e-01 2.587476656187888691e-01
2.508140155904445279e-01 2.413579308410429558e-01 2.498712966467991348e-01 2.579567569217134371e-01
2.507549016923850682e-01 2.421223081834732449e-01 2.498890874356520797e-01 2.572337026884896072e-01
2.506982820339674345e-01 2.428241441776377851e-01 2.499042154298673490e-01 2.565733583585274036e-01
2.506444365491213300e-01 2.434676238663469328e-01 2.499171007981360326e-01 2.559708387863955936e-01
2.505935376969155581e-01 2.440568331761896192e-01 2.499280958122910012e-01 2.554215333146038214e-01
2.505456720292669193e-01 2.445957195041497112e-01 2.499374957751976933e-01 2.549211126913857872e-01
2.505008584942491345e-01 2.450880635462510670e-01 2.499455482498223746e-01 2.544655297096773960e-01
2.504590637923773122e-01 2.455374602818028440e-01 2.499524608326220421e-01 2.540510150931976074e-01
2.504202151248694497e-01 2.459473073256361053e-01 2.499584076858891446e-01 2.536740698636054669e-01
2.503842106701028580e-01 2.463207991330123858e-01 2.499635350166257985e-01 2.533314551802588466e-01
2.503509281067647918e-01 2.466609257853154824e-01 2.499679656644541725e-01 2.530201804434655255e-01
2.503202314760330505e-01 2.469704752987486318e-01 2.499718029383664608e-01 2.527374902868517736e-01
2.502919766450319439e-01 2.472520385842201796e-01 2.499751338218905439e-01 2.524808509488574715e-01
2.502660156026812466e-01 2.475080163462075877e-01 2.499780316484172538e-01 2.522479364026939397e-01
