-4.401253241382942605e+00 -4.610254980779731504e+00 -4.981649056657770913e+00 -5.724106639155967180e+00 -6.879765137739566327e+00 -7.869347934766486752e+00 -9.163781009958562151e+00 -1.088427127077391177e+01 -1.285197336289591519e+01 -1.508874807521928751e+01 -1.768475435625749981e+01 -2.120099975848956220e+01 -2.355811285735701688e+01 -2.635484011051264375e+01 -2.876914896268692701e+01 -2.872964631475977626e+01 -2.874783106765185181e+01 -2.651160573809650600e+01 -2.336533941852068708e+01 -2.016910721680632079e+01 -1.766298272791347657e+01 -1.479923672074932384e+01 -1.250545425776571840e+01 -1.041041433462631005e+01 -8.569371511767760907e+00 -6.977380972122425362e+00 -5.794089413698571889e+00 -4.873899752734133450e+00 -4.232042826851685646e+00 -4.016834408602074191e+00
-4.610254980779731504e+00 -4.417366771383075097e+00 -4.473018811651213511e+00 -4.892879925541036457e+00 -5.743245383988710984e+00 -6.378113060219394725e+00 -7.349778305463791739e+00 -8.806744138157251101e+00 -1.049576231902785750e+01 -1.244135799787457586e+01 -1.482722363935909549e+01 -1.760538748429092237e+01 -2.054259313354769745e+01 -2.265330400197178307e+01 -2.644869350500425398e+01 -2.844580401468867237e+01 -2.755297018328136716e+01 -2.866072636132734530e+01 -2.705466871549403507e+01 -2.294954518774045482e+01 -2.082965517063183469e+01 -1.759264628571012068e+01 -1.481365446058101831e+01 -1.257012589702412519e+01 -1.041488339429429821e+01 -8.545738573866699994e+00 -7.116257161395285635e+00 -5.905595646008174882e+00 -5.009343860230358381e+00 -4.535333474315654811e+00
-4.981649056657770913e+00 -4.473018811651213511e+00 -4.228285749987635178e+00 -4.446304888917083531e+00 -5.001402636131184742e+00 -5.289175596721604755e+00 -6.017884396614443965e+00 -7.207141665819034593e+00 -8.611162264544610423e+00 -1.026296277707434790e+01 -1.251561453108414490e+01 -1.467347440945845172e+01 -1.728885971943575228e+01 -2.077350564569653812e+01 -2.481709396238744247e+01 -2.717710849476654644e+01 -2.839726519158365647e+01 -2.861858345208176502e+01 -2.671952572983269647e+01 -2.782708811078058631e+01 -2.450537060786552246e+01 -2.060075947168829913e+01 -1.766575430968729776e+01 -1.491161311310360915e+01 -1.242720416044935128e+01 -1.032453017460395195e+01 -8.593606563393448639e+00 -7.115806715702548857e+00 -5.957520869212165060e+00 -5.220299353977181589e+00
-5.724106639155967180e+00 -4.892879925541036457e+00 -4.446304888917083531e+00 -4.382614819343377377e+00 -4.624774558290695836e+00 -4.574489956657818546e+00 -5.020893743856229108e+00 -5.917656972734015142e+00 -7.043737468632689236e+00 -8.430484928627659968e+00 -1.033536094459005206e+01 -1.239288139996676641e+01 -1.454837817144261436e+01 -1.739297701949580244e+01 -2.049579028900388522e+01 -2.370112903970240481e+01 -2.622502044073053185e+01 -2.832963714518114529e+01 -2.858979463952177014e+01 -2.849064573557480884e+01 -2.585208930115106085e+01 -2.292413318385811039e+01 -2.057287139811154475e+01 -1.712436772208575064e+01 -1.488487443033212010e+01 -1.231901058134416438e+01 -1.043738516509456815e+01 -8.664712429310517550e+00 -7.266805770415822430e+00 -6.249194431105116188e+00
-6.879765137739566327e+00 -5.743245383988710984e+00 -5.001402636131184742e+00 -4.624774558290695836e+00 -4.450266087408528470e+00 -4.068558519506044746e+00 -4.252263693120537091e+00 -4.871626218401984509e+00 -5.722232254860636580e+00 -6.842283107333019920e+00 -8.477566957862112673e+00 -1.028410924102363388e+01 -1.225004375713572990e+01 -1.466063672798567552e+01 -1.734308683974366261e+01 -1.996191304273495604e+01 -2.365527806617123119e+01 -2.613580463223146211e+01 -2.722912101528014972e+01 -2.866614615988359205e+01 -2.758584206650735737e+01 -2.688847803605622033e+01 -2.344213745552301731e+01 -2.018301159823460011e+01 -1.778065331914286773e+01 -1.496677977219272471e+01 -1.278698901730227533e+01 -1.072883311442832799e+01 -9.043169872132150289e+00 -7.795795510694908614e+00
-7.869347934766486752e+00 -6.378113060219394725e+00 -5.289175596721604755e+00 -4.574489956657818546e+00 -4.068558519506044746e+00 -3.584376995019546097e+00 -3.565141459059795181e+00 -3.974992100611577595e+00 -4.616554041414252296e+00 -5.494542478266833285e+00 -6.872856318832139877e+00 -8.460819562961527041e+00 -1.021984219054285781e+01 -1.228131470436962758e+01 -1.480163887218937901e+01 -1.732221255984787689e+01 -2.063411777184717266e+01 -2.282652785184270527e+01 -2.562521529751592553e+01 -2.864413712735803230e+01 -2.871308381884240291e+01 -2.802540208655786813e+01 -2.725924140355429515e+01 -2.297677479772261577e+01 -2.021834545853329246e+01 -1.736141414111294878e+01 -1.504914486207605506e+01 -1.288504369376163972e+01 -1.083108606528486106e+01 -9.216129470500733945e+00
-9.163781009958562151e+00 -7.349778305463791739e+00 -6.017884396614443965e+00 -5.020893743856229108e+00 -4.252263693120537091e+00 -3.565141459059795181e+00 -3.402807950933352643e+00 -3.600015111341348550e+00 -4.005237029669901361e+00 -4.650655637879903992e+00 -5.779973338894392576e+00 -7.072000595673376466e+00 -8.579149606864300281e+00 -1.045083799036155980e+01 -1.278473731282981696e+01 -1.490492852603483342e+01 -1.731321375130693951e+01 -2.049469740555521824e+01 -2.354038298231678183e+01 -2.708121744205435633e+01 -2.831087503343692546e+01 -2.871459185770735090e+01 -2.870627227118114888e+01 -2.681197199244441265e+01 -2.395747579087799650e+01 -2.072470480934706671e+01 -1.747619291349208481e+01 -1.497326119236580411e+01 -1.275752017871863053e+01 -1.088987077707422380e+01
-1.088427127077391177e+01 -8.806744138157251101e+00 -7.207141665819034593e+00 -5.917656972734015142e+00 -4.871626218401984509e+00 -3.974992100611577595e+00 -3.600015111341348550e+00 -3.552655023929526923e+00 -3.698683321833104554e+00 -4.078198764609795468e+00 -4.941887879809892858e+00 -5.964715926046938677e+00 -7.179812535304267662e+00 -8.736916319937508391e+00 -1.069296667293802017e+01 -1.270767645525060807e+01 -1.499279663665527806e+01 -1.758156992487266734e+01 -2.029233997983193305e+01 -2.316889885378422775e+01 -2.626145954543635241e+01 -2.873963802799509537e+01 -2.873589763538211983e+01 -2.872576168167015354e+01 -2.814229847149408670e+01 -2.384379119303154582e+01 -2.055269200785366124e+01 -1.744408719186035484e+01 -1.501312805388600502e+01 -1.283542507628512297e+01
-1.285197336289591519e+01 -1.049576231902785750e+01 -8.611162264544610423e+00 -7.043737468632689236e+00 -5.722232254860636580e+00 -4.616554041414252296e+00 -4.005237029669901361e+00 -3.698683321833104554e+00 -3.549795685733528217e+00 -3.690798916708487809e+00 -4.284572587370131025e+00 -5.017296299191725595e+00 -5.975106385893336203e+00 -7.291000215953230779e+00 -8.985417850964683595e+00 -1.069156397821112492e+01 -1.264525121648505568e+01 -1.498038609547957378e+01 -1.737238650469468482e+01 -2.060167917593500064e+01 -2.434308583391150904e+01 -2.761813566868931957e+01 -2.825056345197145902e+01 -2.870190447399911804e+01 -2.870719869437043315e+01 -2.678201869422521497e+01 -2.344804542593615437e+01 -2.012369835327566392e+01 -1.745415960737798500e+01 -1.514186962244174062e+01
-1.508874807521928751e+01 -1.244135799787457586e+01 -1.026296277707434790e+01 -8.430484928627659968e+00 -6.842283107333019920e+00 -5.494542478266833285e+00 -4.650655637879903992e+00 -4.078198764609795468e+00 -3.690798916708487809e+00 -3.579872451388940391e+00 -3.938938274743145840e+00 -4.412108278005301365e+00 -5.101205688338674271e+00 -6.138834119878517903e+00 -7.575496980308967565e+00 -9.010827429820675860e+00 -1.069107397714799390e+01 -1.267700630085824898e+01 -1.492225824849066207e+01 -1.738729029179779673e+01 -2.021815582022739477e+01 -2.455009674619391902e+01 -2.870604327643331999e+01 -2.817070059992704145e+01 -2.867465499218119263e+01 -2.762433885957783630e+01 -2.631451901308202679e+01 -2.303472353030471709e+01 -2.070414124426124403e+01 -1.750121845897670525e+01
